Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa21-bcs-1299/isb,eee440,8,6,7,0,4,3,2,2,2,36,NULL,41,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1406/isb,csc356,2,3,3,9,1,8,6,1,15,28,24,49,0,4,4,3,csc
ciit/fa21-bcs-1406/isb,csc441,6,2,7,9,7,5,4,7,5,23,19,28,6,1,4,9,csc
ciit/fa21-bcs-1406/isb,csc455,2,7,6,7,8,1,0,4,17,21,NULL,40,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1406/isb,csc483,5,8,6,0,9,5,9,6,18,16,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1406/isb,csc498,4,3,10,1,5,7,6,7,10,22,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1406/isb,eee440,0,5,5,10,0,8,9,0,6,43,NULL,20,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1428/isb,csc356,6,6,7,9,1,4,2,6,16,43,15,41,0,3,10,3,csc
ciit/fa21-bcs-1428/isb,csc441,4,10,10,5,10,6,6,4,15,36,20,26,10,3,10,8,csc
ciit/fa21-bcs-1428/isb,csc455,5,0,8,2,5,7,5,9,13,15,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1428/isb,csc483,2,5,1,3,10,5,2,1,0,45,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1428/isb,csc498,3,2,1,6,2,7,10,1,19,33,NULL,23,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1428/isb,eee440,7,9,6,9,3,1,10,4,4,28,NULL,32,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1470/isb,csc356,8,10,2,0,7,8,8,5,4,32,19,41,1,9,4,7,csc
ciit/fa21-bcs-1470/isb,csc441,0,10,6,5,0,5,6,3,2,18,19,42,2,7,3,1,csc
ciit/fa21-bcs-1470/isb,csc455,3,7,3,6,0,4,6,10,23,44,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1470/isb,csc483,5,9,9,3,9,5,0,2,9,50,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1470/isb,csc498,0,4,4,6,1,7,0,4,3,38,NULL,29,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1470/isb,eee440,3,4,5,4,1,10,3,7,2,41,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1490/isb,csc356,5,3,8,1,7,9,8,8,8,43,22,48,7,5,5,7,csc
ciit/fa21-bcs-1490/isb,csc441,1,3,6,5,10,9,10,2,4,17,23,34,4,7,4,5,csc
ciit/fa21-bcs-1490/isb,csc455,4,8,4,3,4,10,6,8,23,43,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1490/isb,csc483,2,10,10,1,10,6,6,0,2,28,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1490/isb,csc498,6,9,7,9,1,1,5,4,22,20,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1490/isb,eee440,6,10,1,2,8,10,0,2,17,19,NULL,35,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1493/isb,csc356,10,6,10,1,8,1,8,7,8,22,19,26,5,2,2,7,csc
ciit/fa21-bcs-1493/isb,csc441,3,9,10,2,1,7,2,4,2,18,15,41,2,5,2,8,csc
ciit/fa21-bcs-1493/isb,csc455,4,5,8,8,5,10,6,6,18,40,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1493/isb,csc483,10,9,5,5,3,7,8,2,25,28,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1493/isb,csc498,6,5,7,10,8,5,5,10,0,31,NULL,28,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1493/isb,eee440,5,9,3,6,9,1,0,9,24,48,NULL,45,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1532/isb,csc356,7,1,1,4,1,3,0,10,5,29,24,50,2,0,9,0,csc
ciit/fa21-bcs-1532/isb,csc441,4,4,3,8,3,10,5,4,23,13,23,38,5,1,5,9,csc
ciit/fa21-bcs-1532/isb,csc455,1,6,5,9,5,1,2,1,20,17,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1532/isb,csc483,4,1,3,0,9,4,10,1,1,23,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1532/isb,csc498,2,4,9,9,9,2,4,10,13,30,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1532/isb,eee440,9,0,1,8,6,2,10,2,21,22,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1546/isb,csc356,4,6,8,2,4,4,0,0,6,16,22,28,2,4,3,1,csc
ciit/fa21-bcs-1546/isb,csc441,7,0,1,9,3,3,5,3,19,10,15,43,9,6,5,10,csc
ciit/fa21-bcs-1546/isb,csc455,5,10,4,5,2,7,1,2,23,23,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1546/isb,csc483,0,0,10,5,7,8,2,1,0,20,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1546/isb,csc498,1,2,7,2,8,1,4,8,8,24,NULL,43,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1546/isb,eee440,7,0,4,3,8,4,3,7,11,39,NULL,26,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1616/isb,csc356,3,9,3,10,3,2,9,2,5,37,20,38,7,0,10,10,csc
ciit/fa21-bcs-1616/isb,csc441,8,9,10,4,2,10,5,5,0,29,15,45,9,7,7,2,csc
ciit/fa21-bcs-1616/isb,csc455,1,0,0,4,6,7,3,2,21,31,NULL,29,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1616/isb,csc483,2,6,5,0,3,1,0,1,6,25,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1616/isb,csc498,10,0,10,2,3,10,6,7,25,48,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1616/isb,eee440,3,6,5,9,8,4,2,6,23,47,NULL,49,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1699/isb,csc356,2,7,9,0,6,0,10,10,18,18,22,29,2,3,2,3,csc
ciit/fa21-bcs-1699/isb,csc441,7,3,1,9,1,3,10,1,9,42,23,36,9,10,2,5,csc
ciit/fa21-bcs-1699/isb,csc455,5,6,1,1,2,7,2,9,7,21,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1699/isb,csc483,10,5,6,10,6,4,4,10,9,28,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1699/isb,csc498,10,3,4,4,9,8,2,5,22,15,NULL,26,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1699/isb,eee440,6,6,0,6,0,5,3,0,8,20,NULL,49,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1736/isb,csc356,10,7,8,3,7,5,9,6,2,40,25,37,5,5,0,0,csc
ciit/fa21-bcs-1736/isb,csc441,2,5,6,2,2,4,8,6,20,42,23,37,6,2,6,1,csc
ciit/fa21-bcs-1736/isb,csc455,9,5,6,7,3,5,5,3,11,49,NULL,26,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1736/isb,csc483,9,7,7,7,1,7,6,8,19,14,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1736/isb,csc498,3,4,4,9,2,8,2,10,10,18,NULL,23,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1736/isb,eee440,10,4,0,1,0,5,0,7,1,47,NULL,38,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1773/isb,csc356,7,10,1,9,3,1,0,3,16,24,18,35,0,6,10,0,csc
ciit/fa21-bcs-1773/isb,csc441,3,4,8,8,3,3,5,9,21,48,23,29,7,8,7,10,csc
ciit/fa21-bcs-1773/isb,csc455,8,9,6,10,2,5,10,2,2,11,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1773/isb,csc483,10,6,9,8,9,1,9,4,24,13,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1773/isb,csc498,2,6,10,8,8,3,6,10,25,11,NULL,26,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1773/isb,eee440,7,1,5,9,1,4,3,5,1,36,NULL,34,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-180/isb,csc356,1,10,0,7,1,1,3,5,14,38,21,43,2,7,7,0,csc
ciit/fa21-bcs-180/isb,csc441,9,4,4,1,5,5,9,10,15,26,15,44,5,6,9,5,csc
ciit/fa21-bcs-180/isb,csc455,9,6,1,8,6,9,2,10,12,12,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-180/isb,csc483,5,3,5,6,2,6,5,3,17,36,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-180/isb,csc498,6,1,8,9,3,5,9,6,13,22,NULL,24,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-180/isb,eee440,4,3,3,8,1,7,0,6,6,27,NULL,27,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1817/isb,csc356,2,8,5,5,7,6,8,9,0,26,24,28,8,2,2,10,csc
ciit/fa21-bcs-1817/isb,csc441,8,8,1,0,8,2,0,1,17,21,16,42,10,3,4,10,csc
ciit/fa21-bcs-1817/isb,csc455,8,6,5,7,2,8,3,1,6,23,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1817/isb,csc483,9,0,7,9,7,8,5,1,25,48,NULL,25,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1817/isb,csc498,7,6,3,5,1,2,4,9,22,36,NULL,28,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1817/isb,eee440,6,9,0,8,10,3,3,5,18,49,NULL,40,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1859/isb,csc356,8,6,8,9,8,8,9,3,10,31,19,29,6,1,7,9,csc
ciit/fa21-bcs-1859/isb,csc441,7,3,6,2,3,5,4,5,23,43,23,28,2,7,5,9,csc
ciit/fa21-bcs-1859/isb,csc455,10,10,0,6,6,10,10,6,24,41,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1859/isb,csc483,3,10,2,1,9,1,5,8,12,43,NULL,23,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1859/isb,csc498,8,4,4,0,9,7,10,2,10,50,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1859/isb,eee440,1,5,7,7,8,10,1,1,17,18,NULL,50,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-189/isb,csc356,0,0,4,5,2,10,6,5,23,33,22,31,9,0,9,2,csc
ciit/fa21-bcs-189/isb,csc441,0,1,3,6,0,3,9,2,15,49,17,50,10,10,2,3,csc
ciit/fa21-bcs-189/isb,csc455,0,8,7,10,1,1,4,10,1,35,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-189/isb,csc483,3,5,6,10,9,4,0,8,8,16,NULL,26,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-189/isb,csc498,10,6,8,4,8,8,2,9,25,39,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-189/isb,eee440,2,1,5,10,8,0,7,10,19,25,NULL,34,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-191/isb,csc356,1,1,7,10,7,7,4,2,5,45,20,28,7,1,8,3,csc
ciit/fa21-bcs-191/isb,csc441,3,0,1,2,7,0,8,1,20,20,15,30,7,8,7,0,csc
ciit/fa21-bcs-191/isb,csc455,0,1,3,3,6,10,2,2,18,34,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-191/isb,csc483,8,6,1,9,8,3,0,3,0,30,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-191/isb,csc498,9,1,0,9,1,7,0,8,22,17,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-191/isb,eee440,10,3,0,5,1,5,7,9,9,32,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-1947/isb,csc356,8,4,2,0,7,0,8,9,3,24,17,43,4,10,5,8,csc
ciit/fa21-bcs-1947/isb,csc441,9,7,5,7,2,1,0,8,0,38,24,43,9,1,2,7,csc
ciit/fa21-bcs-1947/isb,csc455,5,6,7,9,8,3,3,8,20,14,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1947/isb,csc483,7,1,2,10,5,3,3,9,7,33,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1947/isb,csc498,4,10,2,1,10,6,0,7,24,41,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-1947/isb,eee440,3,3,10,0,5,9,7,3,21,25,NULL,24,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-198/isb,csc356,2,6,8,8,10,10,1,5,1,45,17,36,3,9,7,0,csc
ciit/fa21-bcs-198/isb,csc441,4,9,8,9,9,7,3,1,10,29,20,31,6,1,5,10,csc
ciit/fa21-bcs-198/isb,csc455,3,0,7,1,0,8,2,7,21,12,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-198/isb,csc483,9,8,0,9,4,10,6,5,3,14,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-198/isb,csc498,8,4,5,5,4,3,1,8,21,38,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-198/isb,eee440,7,6,4,3,8,5,1,5,15,49,NULL,20,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-20/isb,csc356,10,1,6,8,5,1,4,1,20,41,15,49,6,0,5,9,csc
ciit/fa21-bcs-20/isb,csc441,9,8,6,8,5,9,5,0,1,38,17,35,8,4,6,7,csc
ciit/fa21-bcs-20/isb,csc455,6,3,8,8,6,10,5,1,12,41,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-20/isb,csc483,4,4,4,8,9,8,5,0,11,41,NULL,26,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-20/isb,csc498,2,10,0,2,3,9,4,5,8,20,NULL,37,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-20/isb,eee440,6,4,7,5,7,1,6,9,10,44,NULL,39,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2055/isb,csc356,1,9,1,0,9,2,8,8,14,20,23,44,0,8,7,7,csc
ciit/fa21-bcs-2055/isb,csc441,10,6,8,8,7,7,10,2,24,21,23,46,4,6,1,3,csc
ciit/fa21-bcs-2055/isb,csc455,9,1,9,5,9,2,10,9,18,41,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2055/isb,csc483,8,9,2,0,8,9,6,0,2,32,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2055/isb,csc498,6,3,5,7,0,10,9,1,23,33,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2055/isb,eee440,0,10,6,6,1,4,6,9,11,23,NULL,41,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2150/isb,csc356,1,10,10,10,6,3,2,9,23,21,18,48,1,4,5,1,csc
ciit/fa21-bcs-2150/isb,csc441,0,10,8,2,4,6,8,2,12,12,24,30,3,9,5,5,csc
ciit/fa21-bcs-2150/isb,csc455,1,0,9,6,10,5,5,7,9,33,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2150/isb,csc483,8,6,10,1,6,8,3,1,15,23,NULL,33,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2150/isb,csc498,2,6,5,10,6,7,1,10,16,11,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2150/isb,eee440,10,7,5,10,0,2,9,2,0,43,NULL,36,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2198/isb,csc356,7,8,1,6,4,0,4,0,23,29,25,32,8,8,3,9,csc
ciit/fa21-bcs-2198/isb,csc441,6,2,7,2,0,2,8,10,20,50,25,42,10,3,0,10,csc
ciit/fa21-bcs-2198/isb,csc455,9,10,8,8,4,0,1,2,13,24,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2198/isb,csc483,5,7,0,6,9,2,8,0,12,47,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2198/isb,csc498,3,5,2,3,5,2,10,9,3,36,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2198/isb,eee440,5,0,0,10,1,10,1,7,20,37,NULL,41,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2229/isb,csc356,0,5,9,3,4,5,10,8,1,44,25,48,5,7,3,2,csc
ciit/fa21-bcs-2229/isb,csc441,0,0,5,7,6,0,6,10,3,18,21,29,0,10,7,8,csc
ciit/fa21-bcs-2229/isb,csc455,6,4,3,7,1,3,9,8,17,17,NULL,43,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2229/isb,csc483,4,2,5,3,6,2,9,9,17,27,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2229/isb,csc498,9,10,6,9,5,3,7,8,5,13,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2229/isb,eee440,3,7,4,10,0,8,3,5,21,47,NULL,26,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2281/isb,csc356,1,3,6,10,4,4,9,4,2,18,19,46,1,2,5,10,csc
ciit/fa21-bcs-2281/isb,csc441,2,6,0,3,5,10,3,5,0,37,21,32,0,4,8,10,csc
ciit/fa21-bcs-2281/isb,csc455,7,2,6,6,6,9,8,4,5,44,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2281/isb,csc483,7,10,7,0,9,3,7,5,7,20,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2281/isb,csc498,4,8,5,10,1,10,10,6,9,49,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2281/isb,eee440,9,6,4,8,3,8,2,1,16,11,NULL,28,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2321/isb,csc356,1,2,5,2,3,9,5,7,24,37,18,33,5,0,8,9,csc
ciit/fa21-bcs-2321/isb,csc441,1,6,6,3,7,3,4,0,11,46,20,42,10,7,6,1,csc
ciit/fa21-bcs-2321/isb,csc455,5,5,4,3,3,8,5,4,24,48,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2321/isb,csc483,6,0,2,9,9,9,9,0,17,12,NULL,45,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2321/isb,csc498,5,7,0,7,10,6,1,7,0,48,NULL,50,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2321/isb,eee440,9,2,9,7,8,7,10,8,20,15,NULL,27,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2324/isb,csc356,4,2,3,2,6,9,2,6,7,42,15,49,3,0,5,8,csc
ciit/fa21-bcs-2324/isb,csc441,5,0,5,1,2,4,0,10,12,36,25,39,9,1,0,8,csc
ciit/fa21-bcs-2324/isb,csc455,10,2,2,0,4,2,2,5,20,24,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2324/isb,csc483,4,9,1,4,10,2,1,3,6,16,NULL,48,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2324/isb,csc498,9,4,9,0,2,10,9,3,2,23,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2324/isb,eee440,6,8,9,1,10,7,3,8,11,11,NULL,28,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-242/isb,csc356,0,8,7,8,6,2,6,6,14,25,24,35,10,4,6,10,csc
ciit/fa21-bcs-242/isb,csc441,0,7,1,4,5,9,0,3,21,39,17,32,1,8,4,3,csc
ciit/fa21-bcs-242/isb,csc455,8,10,2,3,4,6,0,4,4,15,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-242/isb,csc483,7,4,5,10,1,9,2,9,5,45,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-242/isb,csc498,10,5,10,10,2,9,2,6,14,24,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-242/isb,eee440,9,8,2,8,3,6,8,8,16,13,NULL,30,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2443/isb,csc356,10,3,2,9,8,6,1,4,20,42,16,36,9,1,9,2,csc
ciit/fa21-bcs-2443/isb,csc441,0,0,4,9,5,5,4,10,1,10,19,29,7,7,6,2,csc
ciit/fa21-bcs-2443/isb,csc455,1,7,3,2,8,9,7,9,16,25,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2443/isb,csc483,9,2,5,7,1,3,10,4,21,33,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2443/isb,csc498,5,9,1,5,1,8,1,7,16,42,NULL,32,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2443/isb,eee440,9,1,1,5,8,8,6,9,20,32,NULL,45,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2445/isb,csc356,1,4,3,8,0,4,0,4,12,12,17,50,7,4,10,10,csc
ciit/fa21-bcs-2445/isb,csc441,6,6,4,6,7,8,5,9,13,35,20,50,9,9,10,9,csc
ciit/fa21-bcs-2445/isb,csc455,8,2,5,7,1,7,10,2,11,13,NULL,31,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2445/isb,csc483,8,9,2,7,1,6,0,8,25,16,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2445/isb,csc498,0,5,2,8,2,5,5,6,15,44,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2445/isb,eee440,1,5,8,2,4,0,3,6,1,35,NULL,29,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2484/isb,csc356,0,6,5,6,5,5,1,3,9,25,22,34,2,7,3,1,csc
ciit/fa21-bcs-2484/isb,csc441,6,1,1,0,10,8,10,9,13,29,19,49,7,0,1,10,csc
ciit/fa21-bcs-2484/isb,csc455,7,1,0,0,8,2,0,7,9,48,NULL,34,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2484/isb,csc483,9,6,5,6,0,3,1,4,14,46,NULL,36,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2484/isb,csc498,0,4,5,7,2,0,3,3,20,37,NULL,49,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2484/isb,eee440,4,0,10,0,5,8,1,6,14,31,NULL,23,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2500/isb,csc356,8,6,5,6,3,3,0,6,11,15,20,29,10,8,2,10,csc
ciit/fa21-bcs-2500/isb,csc441,4,6,4,0,8,2,9,7,7,21,16,32,1,3,3,1,csc
ciit/fa21-bcs-2500/isb,csc455,8,6,3,3,1,3,7,3,24,13,NULL,28,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2500/isb,csc483,0,4,10,1,2,1,5,4,4,31,NULL,27,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2500/isb,csc498,5,7,10,3,1,2,9,2,19,24,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2500/isb,eee440,0,3,5,10,7,0,0,0,14,39,NULL,27,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-252/isb,csc356,1,0,0,9,6,8,10,0,22,40,24,31,9,2,0,2,csc
ciit/fa21-bcs-252/isb,csc441,3,2,10,7,7,10,2,2,13,35,15,30,6,6,1,6,csc
ciit/fa21-bcs-252/isb,csc455,5,10,1,8,9,2,3,9,18,35,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-252/isb,csc483,9,8,1,3,7,0,0,3,25,17,NULL,44,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-252/isb,csc498,4,0,9,9,0,1,1,3,2,41,NULL,41,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-252/isb,eee440,4,2,1,0,2,9,6,3,3,22,NULL,46,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2521/isb,csc356,8,6,8,2,8,1,5,9,14,32,18,39,10,1,3,5,csc
ciit/fa21-bcs-2521/isb,csc441,1,4,9,9,7,10,1,10,19,16,19,47,1,1,1,3,csc
ciit/fa21-bcs-2521/isb,csc455,4,3,9,4,1,4,7,9,10,25,NULL,43,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2521/isb,csc483,8,1,4,2,6,6,7,7,22,12,NULL,40,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2521/isb,csc498,9,8,1,9,7,7,4,1,10,33,NULL,33,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2521/isb,eee440,8,0,9,3,8,1,1,10,3,22,NULL,49,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2627/isb,csc356,2,5,9,5,9,3,4,6,22,49,21,26,9,4,8,4,csc
ciit/fa21-bcs-2627/isb,csc441,7,3,7,1,7,4,9,0,21,38,19,31,8,7,5,5,csc
ciit/fa21-bcs-2627/isb,csc455,6,0,7,9,7,1,4,7,18,20,NULL,30,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2627/isb,csc483,6,8,8,10,9,9,8,2,20,23,NULL,20,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2627/isb,csc498,0,1,4,9,2,2,10,4,15,47,NULL,22,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2627/isb,eee440,6,8,2,8,1,7,8,4,15,15,NULL,49,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2667/isb,csc356,8,9,7,9,2,10,7,4,12,20,16,48,8,5,2,9,csc
ciit/fa21-bcs-2667/isb,csc441,5,10,7,7,10,2,3,6,21,25,22,26,0,8,4,5,csc
ciit/fa21-bcs-2667/isb,csc455,6,0,9,2,7,2,4,10,18,26,NULL,39,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2667/isb,csc483,5,5,10,9,1,2,10,8,14,24,NULL,47,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2667/isb,csc498,5,8,5,1,7,3,6,3,7,14,NULL,21,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2667/isb,eee440,7,7,8,0,4,4,5,9,5,10,NULL,40,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2674/isb,csc356,9,8,3,8,7,10,1,9,5,45,18,26,0,6,8,9,csc
ciit/fa21-bcs-2674/isb,csc441,0,4,1,0,0,4,1,5,3,14,16,49,0,8,2,4,csc
ciit/fa21-bcs-2674/isb,csc455,4,10,7,9,7,0,4,1,18,22,NULL,30,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2674/isb,csc483,7,2,1,9,1,8,0,9,25,22,NULL,42,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2674/isb,csc498,6,1,4,7,4,8,2,10,18,25,NULL,38,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2674/isb,eee440,5,3,8,8,2,10,8,0,17,13,NULL,32,NULL,NULL,NULL,NULL,eee
ciit/fa21-bcs-2685/isb,csc356,0,7,5,6,7,1,6,7,15,30,21,37,4,1,0,8,csc
