Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa21-bcs-2484/isb,csc291,2,1,8,10,1,5,2,1,8,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2484/isb,csc322,9,6,5,4,6,10,0,10,14,28,15,43,0,2,1,7,csc
ciit/fa21-bcs-2484/isb,csc371,10,4,3,0,0,2,1,7,1,49,23,45,8,2,6,0,csc
ciit/fa21-bcs-2484/isb,hum111,4,8,10,9,2,5,5,6,4,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2484/isb,mth231,4,5,9,6,6,8,0,1,9,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2484/isb,mth262,4,5,9,0,6,10,7,9,2,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2500/isb,csc291,7,8,5,7,9,3,3,7,11,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2500/isb,csc322,10,10,6,2,1,6,1,6,22,39,15,49,7,8,8,10,csc
ciit/fa21-bcs-2500/isb,csc371,1,9,9,10,8,9,6,7,23,14,23,46,8,5,4,3,csc
ciit/fa21-bcs-2500/isb,hum111,9,5,3,9,8,6,6,3,14,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2500/isb,mth231,6,0,2,0,7,1,0,0,23,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2500/isb,mth262,8,2,9,4,3,3,4,8,20,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-252/isb,csc291,0,9,6,2,4,5,0,8,10,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-252/isb,csc322,1,1,10,10,6,3,9,10,8,38,17,34,4,9,9,6,csc
ciit/fa21-bcs-252/isb,csc371,0,8,7,6,0,10,6,7,7,10,17,48,2,1,9,10,csc
ciit/fa21-bcs-252/isb,hum111,5,10,7,6,9,8,5,5,4,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-252/isb,mth231,6,7,9,4,8,2,7,8,1,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-252/isb,mth262,9,8,5,8,3,7,5,0,19,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2521/isb,csc291,2,5,1,4,1,1,4,7,7,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2521/isb,csc322,6,7,2,1,9,6,0,6,20,24,25,32,2,0,7,3,csc
ciit/fa21-bcs-2521/isb,csc371,0,6,6,10,2,5,0,1,9,21,25,32,5,2,2,1,csc
ciit/fa21-bcs-2521/isb,hum111,8,4,1,4,6,6,7,4,19,30,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2521/isb,mth231,3,6,7,7,8,3,2,3,14,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2521/isb,mth262,1,2,8,9,2,10,4,9,25,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2627/isb,csc291,2,5,7,7,8,1,8,5,16,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2627/isb,csc322,3,7,3,3,1,10,1,1,5,12,23,41,1,9,4,9,csc
ciit/fa21-bcs-2627/isb,csc371,9,1,6,3,5,4,9,4,8,14,21,38,3,10,6,2,csc
ciit/fa21-bcs-2627/isb,hum111,10,9,8,10,0,0,3,4,2,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2627/isb,mth231,8,4,7,4,2,3,1,0,1,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2627/isb,mth262,10,4,5,8,10,2,4,2,21,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2667/isb,csc291,10,6,2,1,6,9,8,8,3,26,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2667/isb,csc322,0,8,5,7,5,10,4,5,16,37,17,47,10,3,8,6,csc
ciit/fa21-bcs-2667/isb,csc371,7,0,7,0,4,1,4,10,2,24,25,28,3,0,7,0,csc
ciit/fa21-bcs-2667/isb,hum111,7,8,8,2,7,2,10,2,1,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2667/isb,mth231,3,4,1,4,1,0,4,10,16,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2667/isb,mth262,7,8,0,7,7,6,2,3,5,23,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2674/isb,csc291,0,4,0,0,8,4,0,8,3,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2674/isb,csc322,0,7,10,3,5,2,10,5,16,22,18,47,4,10,3,9,csc
ciit/fa21-bcs-2674/isb,csc371,0,9,6,10,3,8,8,9,15,21,19,43,8,2,1,8,csc
ciit/fa21-bcs-2674/isb,hum111,8,8,1,0,5,2,10,9,21,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2674/isb,mth231,3,8,9,7,10,6,3,1,4,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2674/isb,mth262,0,7,10,10,6,6,4,2,8,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2685/isb,csc291,5,3,1,6,4,4,0,8,9,26,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2685/isb,csc322,1,7,2,9,10,5,4,1,23,50,16,40,0,6,1,5,csc
ciit/fa21-bcs-2685/isb,csc371,0,8,4,7,5,2,3,9,14,23,25,50,7,0,6,3,csc
ciit/fa21-bcs-2685/isb,hum111,3,9,7,7,5,9,3,6,23,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2685/isb,mth231,2,5,0,4,6,8,8,8,10,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2685/isb,mth262,10,3,9,3,7,1,1,3,23,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2697/isb,csc291,2,7,4,1,5,8,3,9,3,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2697/isb,csc322,0,1,7,4,4,10,5,7,24,45,22,35,4,6,0,3,csc
ciit/fa21-bcs-2697/isb,csc371,2,9,3,4,2,4,10,10,18,12,19,40,0,10,9,3,csc
ciit/fa21-bcs-2697/isb,hum111,5,5,10,1,9,7,7,1,2,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2697/isb,mth231,10,3,8,5,10,2,8,5,0,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2697/isb,mth262,2,1,3,6,1,5,5,5,16,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2724/isb,csc291,7,7,8,9,1,8,10,7,13,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2724/isb,csc322,7,3,3,5,10,8,0,10,14,12,16,27,5,10,3,7,csc
ciit/fa21-bcs-2724/isb,csc371,2,5,5,7,10,0,3,5,16,43,20,45,0,4,7,7,csc
ciit/fa21-bcs-2724/isb,hum111,7,6,2,2,2,4,9,8,11,34,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2724/isb,mth231,5,5,0,10,9,4,10,8,0,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2724/isb,mth262,10,7,10,5,9,4,3,7,0,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2804/isb,csc291,3,6,5,4,10,5,4,7,4,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2804/isb,csc322,7,6,1,9,2,2,10,10,5,38,18,27,0,2,6,1,csc
ciit/fa21-bcs-2804/isb,csc371,10,0,1,8,7,3,8,6,18,18,16,39,2,0,8,2,csc
ciit/fa21-bcs-2804/isb,hum111,3,3,10,0,9,7,9,3,25,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2804/isb,mth231,8,6,2,0,1,2,10,6,19,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2804/isb,mth262,2,6,8,4,4,0,8,6,23,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2810/isb,csc291,8,3,6,8,5,5,1,2,25,20,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2810/isb,csc322,2,2,3,2,4,9,5,6,19,47,20,30,6,2,8,6,csc
ciit/fa21-bcs-2810/isb,csc371,2,0,6,1,6,8,6,2,18,11,24,48,9,8,4,7,csc
ciit/fa21-bcs-2810/isb,hum111,9,3,0,10,2,4,5,2,14,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2810/isb,mth231,0,7,9,0,2,0,7,7,13,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2810/isb,mth262,7,0,4,6,10,7,5,5,23,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2861/isb,csc291,4,10,5,0,8,3,3,9,14,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2861/isb,csc322,0,0,3,10,8,7,4,1,3,46,16,27,10,10,8,8,csc
ciit/fa21-bcs-2861/isb,csc371,8,8,2,6,2,8,10,7,0,47,19,45,6,0,2,7,csc
ciit/fa21-bcs-2861/isb,hum111,8,7,0,5,7,8,3,2,0,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2861/isb,mth231,8,5,10,2,3,7,5,9,10,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2861/isb,mth262,5,6,10,0,8,2,2,8,11,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2869/isb,csc291,5,8,3,10,7,5,1,6,8,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2869/isb,csc322,1,7,9,6,9,6,1,0,21,41,25,27,7,3,1,9,csc
ciit/fa21-bcs-2869/isb,csc371,6,10,2,10,3,2,4,2,21,41,21,41,4,10,6,9,csc
ciit/fa21-bcs-2869/isb,hum111,9,2,5,9,6,7,10,4,10,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2869/isb,mth231,7,1,4,5,5,4,4,3,4,12,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2869/isb,mth262,1,7,6,6,5,6,10,3,24,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2923/isb,csc291,4,0,10,0,6,4,6,2,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-2923/isb,csc322,4,2,1,9,3,1,0,5,7,11,24,31,7,4,4,4,csc
ciit/fa21-bcs-2923/isb,csc371,3,4,3,8,1,6,6,10,3,36,15,40,1,6,9,2,csc
ciit/fa21-bcs-2923/isb,hum111,7,9,8,0,4,3,8,1,11,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-2923/isb,mth231,4,1,5,10,8,4,0,10,18,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-2923/isb,mth262,5,5,0,3,3,8,8,7,15,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3046/isb,csc291,2,10,1,1,8,7,8,5,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3046/isb,csc322,7,10,3,4,0,5,2,4,22,17,23,32,3,2,2,10,csc
ciit/fa21-bcs-3046/isb,csc371,2,0,5,10,7,8,6,1,18,18,18,33,5,0,6,2,csc
ciit/fa21-bcs-3046/isb,hum111,2,1,6,3,5,4,0,6,4,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3046/isb,mth231,9,4,5,6,6,6,3,1,24,12,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3046/isb,mth262,9,9,2,6,9,2,2,3,7,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3048/isb,csc291,7,1,2,1,4,9,0,9,11,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3048/isb,csc322,1,0,10,10,7,6,2,4,6,35,22,39,8,1,8,1,csc
ciit/fa21-bcs-3048/isb,csc371,9,4,7,6,9,1,7,4,16,10,17,37,0,1,2,7,csc
ciit/fa21-bcs-3048/isb,hum111,5,8,7,8,2,0,6,2,8,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3048/isb,mth231,6,8,9,8,5,4,3,6,13,49,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3048/isb,mth262,5,9,9,4,8,9,5,5,20,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3105/isb,csc291,1,6,3,9,1,2,2,9,23,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3105/isb,csc322,8,7,2,1,1,2,10,8,12,12,20,45,7,2,2,6,csc
ciit/fa21-bcs-3105/isb,csc371,10,3,10,6,2,4,9,2,18,34,25,25,5,5,0,0,csc
ciit/fa21-bcs-3105/isb,hum111,10,3,3,4,8,1,7,6,24,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3105/isb,mth231,5,3,1,0,9,10,5,0,11,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3105/isb,mth262,7,1,5,3,9,9,7,10,11,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3127/isb,csc291,10,6,6,7,0,4,5,1,17,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3127/isb,csc322,0,6,7,4,3,3,0,10,11,35,17,30,7,0,0,9,csc
ciit/fa21-bcs-3127/isb,csc371,0,5,9,0,4,9,0,0,15,47,25,39,3,1,10,5,csc
ciit/fa21-bcs-3127/isb,hum111,8,9,8,10,4,6,5,1,13,34,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3127/isb,mth231,7,6,2,0,2,8,1,7,13,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3127/isb,mth262,4,8,9,7,5,1,3,2,6,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3162/isb,csc291,9,9,0,5,1,1,0,5,7,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3162/isb,csc322,10,10,8,0,1,7,3,10,23,22,24,41,5,9,0,2,csc
ciit/fa21-bcs-3162/isb,csc371,0,8,5,9,8,0,3,0,22,41,20,37,2,9,0,8,csc
ciit/fa21-bcs-3162/isb,hum111,5,1,7,10,6,6,4,4,17,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3162/isb,mth231,3,2,0,9,6,1,0,6,11,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3162/isb,mth262,6,10,1,4,2,6,6,6,11,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3243/isb,csc291,6,7,10,1,1,8,3,7,25,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3243/isb,csc322,7,6,9,5,2,5,3,4,4,37,20,37,0,0,8,2,csc
ciit/fa21-bcs-3243/isb,csc371,2,8,7,6,1,1,2,3,6,42,24,35,3,8,9,9,csc
ciit/fa21-bcs-3243/isb,hum111,0,7,1,9,3,3,4,0,14,25,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3243/isb,mth231,10,10,5,10,8,9,2,7,22,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3243/isb,mth262,10,5,10,10,6,8,10,0,11,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3251/isb,csc291,9,10,9,10,5,1,7,1,12,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3251/isb,csc322,7,2,9,2,6,0,6,2,21,13,23,49,10,1,8,6,csc
ciit/fa21-bcs-3251/isb,csc371,3,9,0,0,4,7,8,1,17,29,22,42,6,0,7,7,csc
ciit/fa21-bcs-3251/isb,hum111,2,7,7,9,10,10,1,9,17,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3251/isb,mth231,0,1,10,9,8,5,5,1,25,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3251/isb,mth262,3,4,4,8,8,0,5,7,16,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3255/isb,csc291,1,3,8,0,10,8,3,1,4,26,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3255/isb,csc322,6,7,7,9,9,8,6,4,2,38,18,42,7,6,7,5,csc
ciit/fa21-bcs-3255/isb,csc371,2,7,6,1,2,10,9,9,2,46,17,27,0,10,4,10,csc
ciit/fa21-bcs-3255/isb,hum111,1,8,1,5,1,7,7,4,16,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3255/isb,mth231,8,0,5,1,7,0,6,4,18,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3255/isb,mth262,7,5,5,8,9,10,10,5,2,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-326/isb,csc291,1,2,5,10,0,2,10,5,2,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-326/isb,csc322,2,9,3,4,5,6,6,4,0,17,17,39,5,0,0,9,csc
ciit/fa21-bcs-326/isb,csc371,6,6,9,0,7,10,6,3,11,49,21,31,3,10,2,9,csc
ciit/fa21-bcs-326/isb,hum111,9,3,0,5,10,0,0,10,14,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-326/isb,mth231,9,1,8,6,6,8,4,1,12,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-326/isb,mth262,9,3,8,6,10,10,8,10,0,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3284/isb,csc291,2,1,10,8,2,10,7,8,14,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3284/isb,csc322,2,6,10,0,7,0,8,8,21,18,16,27,4,7,8,0,csc
ciit/fa21-bcs-3284/isb,csc371,3,1,9,6,10,3,4,6,3,33,20,32,2,6,5,8,csc
ciit/fa21-bcs-3284/isb,hum111,7,8,5,10,9,7,9,9,11,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3284/isb,mth231,5,6,0,5,4,3,7,6,0,50,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3284/isb,mth262,2,7,5,0,4,5,9,3,14,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3287/isb,csc291,4,4,2,5,6,2,2,2,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3287/isb,csc322,1,0,5,6,4,0,2,5,13,48,19,48,0,8,0,2,csc
ciit/fa21-bcs-3287/isb,csc371,9,10,1,0,7,5,8,0,16,38,21,41,6,6,9,0,csc
ciit/fa21-bcs-3287/isb,hum111,5,7,9,2,8,4,5,2,18,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3287/isb,mth231,8,9,1,0,6,2,4,5,6,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3287/isb,mth262,6,0,7,3,10,2,0,7,5,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3316/isb,csc291,10,0,6,0,8,3,8,9,8,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3316/isb,csc322,1,5,7,4,4,4,1,10,9,40,21,49,7,4,0,7,csc
ciit/fa21-bcs-3316/isb,csc371,9,0,4,0,7,5,4,3,12,10,18,40,8,4,2,5,csc
ciit/fa21-bcs-3316/isb,hum111,0,9,1,3,0,1,8,1,11,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3316/isb,mth231,3,4,5,8,6,7,9,2,15,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3316/isb,mth262,8,2,0,10,1,9,7,3,10,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3325/isb,csc291,5,4,2,7,1,2,0,7,3,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3325/isb,csc322,7,0,0,0,10,4,10,9,8,19,25,46,9,3,10,2,csc
ciit/fa21-bcs-3325/isb,csc371,8,6,7,1,4,6,4,6,9,32,19,35,6,2,9,1,csc
ciit/fa21-bcs-3325/isb,hum111,0,7,10,9,7,3,1,0,12,30,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3325/isb,mth231,7,3,3,7,2,6,4,2,21,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3325/isb,mth262,6,7,0,5,7,6,7,9,8,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3328/isb,csc291,0,7,7,3,3,5,1,10,2,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3328/isb,csc322,8,5,2,1,4,6,7,4,25,13,22,47,2,10,3,1,csc
ciit/fa21-bcs-3328/isb,csc371,4,1,3,1,8,9,3,4,10,29,21,26,9,8,6,3,csc
ciit/fa21-bcs-3328/isb,hum111,2,1,8,3,8,6,10,1,16,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3328/isb,mth231,4,2,8,0,0,3,3,8,0,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3328/isb,mth262,1,6,9,5,9,5,2,1,25,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3497/isb,csc291,2,10,5,9,0,3,10,10,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3497/isb,csc322,4,1,8,10,9,1,10,8,21,19,24,50,3,1,9,8,csc
ciit/fa21-bcs-3497/isb,csc371,0,10,1,3,2,0,1,5,24,45,25,39,3,8,5,8,csc
ciit/fa21-bcs-3497/isb,hum111,1,2,3,2,7,6,8,4,10,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3497/isb,mth231,0,5,4,4,0,9,9,0,1,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3497/isb,mth262,6,9,1,4,9,3,0,3,19,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-350/isb,csc291,8,4,9,7,6,7,4,0,17,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-350/isb,csc322,0,5,4,9,6,2,7,1,25,47,24,49,2,8,10,3,csc
ciit/fa21-bcs-350/isb,csc371,3,1,8,9,6,7,10,0,8,26,23,25,7,1,5,6,csc
ciit/fa21-bcs-350/isb,hum111,3,8,10,8,2,10,10,9,6,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-350/isb,mth231,0,7,0,9,10,2,8,6,25,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-350/isb,mth262,1,3,6,4,8,4,1,1,20,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3542/isb,csc291,2,1,9,4,1,6,6,7,9,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3542/isb,csc322,4,7,1,6,5,9,6,6,13,20,17,41,2,1,3,4,csc
ciit/fa21-bcs-3542/isb,csc371,1,7,10,7,4,10,5,9,11,37,25,27,8,2,10,6,csc
ciit/fa21-bcs-3542/isb,hum111,10,10,1,2,1,1,5,6,14,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3542/isb,mth231,1,9,8,9,6,0,9,1,19,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3542/isb,mth262,10,9,8,0,7,4,3,0,6,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3557/isb,csc291,8,1,4,6,8,4,3,1,8,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3557/isb,csc322,10,0,5,10,4,0,0,8,11,19,18,43,2,9,6,3,csc
ciit/fa21-bcs-3557/isb,csc371,2,8,9,10,2,7,9,6,13,17,19,43,6,4,0,8,csc
ciit/fa21-bcs-3557/isb,hum111,8,8,0,1,10,7,6,9,24,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3557/isb,mth231,3,4,4,4,10,8,7,4,9,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3557/isb,mth262,3,10,9,1,9,7,4,2,1,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3562/isb,csc291,5,7,0,3,9,3,1,10,8,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3562/isb,csc322,7,9,0,6,8,4,7,10,5,42,18,49,5,0,7,2,csc
ciit/fa21-bcs-3562/isb,csc371,2,7,7,0,3,4,7,2,10,15,20,30,8,6,5,8,csc
ciit/fa21-bcs-3562/isb,hum111,6,3,9,5,6,9,8,8,18,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3562/isb,mth231,5,2,10,8,3,2,7,2,5,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3562/isb,mth262,6,5,7,4,2,7,7,3,3,42,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3580/isb,csc291,1,2,1,7,6,1,0,7,17,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3580/isb,csc322,4,5,8,7,0,1,6,4,13,34,19,29,0,2,3,3,csc
ciit/fa21-bcs-3580/isb,csc371,9,6,5,7,9,4,5,2,19,15,16,50,0,2,0,3,csc
ciit/fa21-bcs-3580/isb,hum111,6,6,7,1,7,0,2,10,1,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa21-bcs-3580/isb,mth231,0,0,10,4,4,7,2,8,1,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3580/isb,mth262,6,7,4,0,2,6,6,1,17,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa21-bcs-3582/isb,csc291,0,8,3,10,8,9,2,0,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/fa21-bcs-3582/isb,csc322,1,7,2,10,4,8,0,5,13,46,21,46,2,0,5,10,csc
ciit/fa21-bcs-3582/isb,csc371,7,3,8,6,5,4,3,3,11,39,18,32,5,4,4,4,csc
