Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/sp19-bse-2241/isb,csc462,2,10,2,6,5,1,3,9,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp19-bse-2247/isb,csc462,5,10,4,2,9,7,3,6,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/sp19-bse-2332/isb,csc462,3,4,10,2,7,4,5,4,22,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp19-bse-2422/isb,csc462,1,5,4,1,7,3,7,4,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.26
ciit/sp19-bse-246/isb,csc462,7,8,9,9,10,10,1,3,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.39
ciit/sp19-bse-2508/isb,csc462,8,9,1,1,9,9,9,10,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.38
ciit/sp19-bse-2511/isb,csc462,8,1,3,10,6,10,10,10,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp19-bse-2539/isb,csc462,7,10,3,10,6,8,5,3,17,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp19-bse-2565/isb,csc462,10,6,3,8,10,10,6,2,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp19-bse-259/isb,csc462,8,6,3,3,7,9,1,10,19,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp19-bse-2614/isb,csc462,5,4,1,5,1,6,7,9,18,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/sp19-bse-2663/isb,csc462,8,8,3,5,10,1,1,2,17,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp19-bse-2687/isb,csc462,6,2,6,5,6,2,2,5,18,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp19-bse-2718/isb,csc462,10,5,1,2,6,5,3,7,22,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/sp19-bse-2738/isb,csc462,1,7,5,4,9,10,4,3,17,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp19-bse-2795/isb,csc462,6,6,10,6,2,2,6,7,19,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.64
ciit/sp19-bse-2799/isb,csc462,2,7,1,8,5,5,8,7,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp19-bse-2809/isb,csc462,1,2,6,9,5,2,3,5,16,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp19-bse-2811/isb,csc462,1,4,4,5,6,8,7,4,19,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp19-bse-2857/isb,csc462,1,3,2,3,7,7,4,9,18,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp19-bse-29/isb,csc462,3,2,1,10,10,7,7,5,21,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/sp19-bse-2965/isb,csc462,4,5,2,8,1,1,9,8,19,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp19-bse-2983/isb,csc462,2,3,10,5,9,2,2,2,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/sp19-bse-2996/isb,csc462,5,3,10,2,7,5,10,6,17,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/sp19-bse-3014/isb,csc462,2,7,7,2,5,5,5,9,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp19-bse-3024/isb,csc462,7,8,10,10,4,1,6,2,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp19-bse-3091/isb,csc462,4,1,3,2,7,3,3,10,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.78
ciit/sp19-bse-3108/isb,csc462,5,4,7,5,7,2,4,10,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.19
ciit/sp19-bse-3125/isb,csc462,5,2,4,4,5,3,7,10,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.28
ciit/sp19-bse-316/isb,csc462,3,2,4,6,2,4,8,8,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp19-bse-3163/isb,csc462,5,8,2,4,10,6,4,2,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp19-bse-3166/isb,csc462,5,6,10,6,6,9,6,3,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp19-bse-3168/isb,csc462,2,1,7,9,10,10,4,4,23,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/sp19-bse-3183/isb,csc462,7,10,5,7,4,7,10,1,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.18
ciit/sp19-bse-3208/isb,csc462,2,6,3,8,2,2,3,10,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp19-bse-3249/isb,csc462,9,9,5,4,2,4,8,6,20,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp19-bse-3259/isb,csc462,4,2,6,3,4,10,2,6,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp19-bse-3276/isb,csc462,3,1,4,6,5,4,1,5,17,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp19-bse-3295/isb,csc462,8,10,5,8,3,9,7,8,21,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp19-bse-3336/isb,csc462,1,1,6,6,2,7,2,3,20,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp19-bse-3348/isb,csc462,6,6,4,1,2,5,4,5,16,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp19-bse-3355/isb,csc462,7,5,9,9,9,8,5,10,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp19-bse-3360/isb,csc462,8,8,1,1,1,10,10,6,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.4
ciit/sp19-bse-3362/isb,csc462,9,9,3,1,4,1,1,9,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp19-bse-3379/isb,csc462,2,4,7,9,7,7,6,1,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/sp19-bse-3399/isb,csc462,4,4,4,7,1,5,5,3,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp19-bse-347/isb,csc462,2,1,8,3,4,3,7,9,15,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp19-bse-3477/isb,csc462,1,2,8,1,5,2,5,10,24,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp19-bse-3500/isb,csc462,7,2,2,4,7,2,6,5,17,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp19-bse-3510/isb,csc462,8,1,7,1,8,8,7,1,25,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp19-bse-3512/isb,csc462,10,5,4,1,6,7,9,2,17,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.3
ciit/sp19-bse-3515/isb,csc462,10,2,1,3,6,6,7,5,16,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/sp19-bse-3531/isb,csc462,7,4,4,7,9,3,2,9,18,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp19-bse-3560/isb,csc462,9,5,3,3,9,8,3,8,20,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.47
ciit/sp19-bse-358/isb,csc462,8,3,7,2,8,1,5,4,17,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp19-bse-3585/isb,csc462,4,7,2,6,1,6,8,9,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/sp19-bse-3640/isb,csc462,3,10,1,6,2,4,3,6,16,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp19-bse-3657/isb,csc462,5,1,7,1,1,4,6,9,17,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/sp19-bse-3686/isb,csc462,9,2,10,6,5,2,4,6,25,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp19-bse-408/isb,csc462,4,9,2,3,10,1,9,6,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.42
ciit/sp19-bse-441/isb,csc462,8,4,7,2,7,2,8,7,24,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp19-bse-486/isb,csc462,10,4,9,3,9,10,8,9,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp19-bse-515/isb,csc462,1,4,3,2,1,4,4,5,19,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp19-bse-562/isb,csc462,9,2,10,10,5,2,2,6,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp19-bse-602/isb,csc462,2,10,7,7,5,9,5,7,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp19-bse-625/isb,csc462,10,5,6,4,7,10,10,3,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp19-bse-674/isb,csc462,7,6,2,2,5,2,1,3,21,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/sp19-bse-694/isb,csc462,8,3,10,7,10,4,8,5,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp19-bse-703/isb,csc462,2,1,1,9,8,10,8,7,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp19-bse-743/isb,csc462,2,1,5,3,5,5,6,4,15,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp19-bse-749/isb,csc462,1,2,1,10,4,4,10,5,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp19-bse-801/isb,csc462,9,9,6,7,10,7,10,10,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.37
ciit/sp19-bse-847/isb,csc462,7,8,7,9,10,10,6,7,19,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/sp19-bse-872/isb,csc462,6,3,7,10,8,7,7,4,22,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp19-bse-904/isb,csc462,6,9,4,10,8,2,9,1,15,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp19-bse-945/isb,csc462,9,9,7,7,1,4,8,6,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/sp19-bse-992/isb,csc462,3,6,6,6,2,3,7,10,15,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp20-bse-103/isb,csc462,3,5,7,2,1,5,10,3,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp20-bse-1064/isb,csc462,5,5,9,1,6,5,2,9,15,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/sp20-bse-1078/isb,csc462,2,3,9,5,3,6,5,7,17,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp20-bse-1081/isb,csc462,8,10,8,2,1,5,7,4,21,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/sp20-bse-1174/isb,csc462,3,1,2,5,8,10,4,8,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp20-bse-120/isb,csc462,1,10,3,4,5,10,3,8,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/sp20-bse-1216/isb,csc462,7,4,2,7,6,8,4,8,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp20-bse-1222/isb,csc462,7,8,10,1,3,2,7,2,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/sp20-bse-1225/isb,csc462,8,9,4,2,9,6,1,8,25,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp20-bse-1233/isb,csc462,9,7,4,9,10,4,9,10,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.01
ciit/sp20-bse-1250/isb,csc462,5,10,4,6,10,2,1,8,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/sp20-bse-1303/isb,csc462,5,9,7,2,7,5,7,9,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp20-bse-1399/isb,csc462,9,9,2,8,8,1,6,6,25,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp20-bse-1434/isb,csc462,3,4,5,2,7,3,2,3,22,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp20-bse-1444/isb,csc462,5,6,7,7,5,3,6,4,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp20-bse-1457/isb,csc462,9,10,2,6,9,8,4,1,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/sp20-bse-1528/isb,csc462,7,1,1,9,6,9,2,4,22,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp20-bse-1537/isb,csc462,1,2,9,6,6,8,8,4,25,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp20-bse-1569/isb,csc462,8,3,3,7,4,8,3,4,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp20-bse-162/isb,csc462,10,3,1,9,5,8,7,7,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/sp20-bse-1631/isb,csc462,3,3,8,6,1,3,8,2,17,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp20-bse-1651/isb,csc462,7,5,2,3,8,4,6,3,20,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.57
ciit/sp20-bse-1662/isb,csc462,2,6,1,8,9,9,9,3,25,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.26
ciit/sp20-bse-1672/isb,csc462,3,7,7,3,9,2,1,5,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.41
ciit/sp20-bse-1686/isb,csc462,3,2,4,7,9,3,4,1,21,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp20-bse-1705/isb,csc462,5,5,6,3,5,8,5,7,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp20-bse-1725/isb,csc462,3,10,9,7,10,9,8,9,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp20-bse-1731/isb,csc462,1,4,9,1,1,6,1,8,17,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/sp20-bse-1932/isb,csc462,3,5,9,2,9,3,2,6,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/sp20-bse-2034/isb,csc462,5,2,9,4,2,7,9,9,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/sp20-bse-2045/isb,csc462,2,7,8,8,1,3,5,5,17,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/sp20-bse-2074/isb,csc462,7,6,10,9,4,5,3,3,25,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.23
ciit/sp20-bse-2100/isb,csc462,4,2,7,5,9,5,2,7,22,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.69
ciit/sp20-bse-2115/isb,csc462,4,4,9,8,6,2,7,3,22,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp20-bse-2124/isb,csc462,3,5,7,4,5,10,5,7,20,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp20-bse-2131/isb,csc462,3,9,2,8,2,8,5,1,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.05
ciit/sp20-bse-22/isb,csc462,6,4,6,5,7,1,1,9,21,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp20-bse-2201/isb,csc462,4,8,10,2,5,7,9,5,25,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp20-bse-2221/isb,csc462,10,2,3,4,10,8,6,1,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp20-bse-2237/isb,csc462,2,8,10,7,9,1,6,1,23,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp20-bse-2264/isb,csc462,5,4,6,4,6,9,4,7,19,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp20-bse-2294/isb,csc462,10,9,9,5,3,9,3,6,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/sp20-bse-2319/isb,csc462,7,1,6,4,7,7,8,1,15,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.91
ciit/sp20-bse-2355/isb,csc462,3,7,9,6,4,7,5,5,15,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp20-bse-2362/isb,csc462,8,10,8,10,3,5,2,9,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/sp20-bse-2448/isb,csc462,5,9,8,1,1,3,9,3,20,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp20-bse-249/isb,csc462,1,7,9,8,7,7,10,9,21,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp20-bse-250/isb,csc462,8,4,9,4,9,9,10,1,24,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp20-bse-2501/isb,csc462,10,7,5,4,8,2,4,5,18,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp20-bse-254/isb,csc462,1,3,6,7,4,7,10,4,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.4
ciit/sp20-bse-2549/isb,csc462,1,8,4,5,6,2,6,2,16,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp20-bse-2563/isb,csc462,1,5,1,3,8,6,6,3,22,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp20-bse-2630/isb,csc462,7,3,4,2,4,1,4,6,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/sp20-bse-2679/isb,csc462,4,4,8,6,1,6,10,7,16,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.97
ciit/sp20-bse-2785/isb,csc462,4,8,2,6,3,4,1,2,18,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/sp20-bse-2808/isb,csc462,9,10,7,2,6,5,7,2,24,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.27
ciit/sp20-bse-2818/isb,csc462,6,10,7,2,8,1,8,7,24,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/sp20-bse-2827/isb,csc462,3,1,3,3,1,4,9,3,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.35
ciit/sp20-bse-2924/isb,csc462,3,6,10,10,4,2,3,7,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/sp20-bse-2940/isb,csc462,10,5,4,9,4,3,4,9,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/sp20-bse-2957/isb,csc462,1,8,6,5,9,7,9,4,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp20-bse-2982/isb,csc462,10,3,7,1,7,5,5,6,22,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp20-bse-3003/isb,csc462,6,2,1,7,2,1,6,3,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/sp20-bse-301/isb,csc462,3,5,4,7,2,2,2,6,15,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp20-bse-3020/isb,csc462,10,5,10,2,8,8,6,3,20,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.82
ciit/sp20-bse-3022/isb,csc462,8,5,7,4,8,5,10,10,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp20-bse-3031/isb,csc462,7,5,2,2,4,4,7,5,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp20-bse-3044/isb,csc462,4,6,6,5,8,7,9,2,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp20-bse-3054/isb,csc462,5,4,8,9,7,6,6,1,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/sp20-bse-3068/isb,csc462,3,2,4,1,7,8,2,3,19,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.13
ciit/sp20-bse-3090/isb,csc462,5,9,3,1,5,5,2,2,25,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp20-bse-3094/isb,csc462,2,3,4,7,3,9,2,7,19,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp20-bse-3133/isb,csc462,3,5,6,5,4,1,2,7,22,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp20-bse-3152/isb,csc462,4,7,7,7,10,10,9,4,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/sp20-bse-3204/isb,csc462,3,1,2,4,2,9,1,7,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp20-bse-3236/isb,csc462,10,8,4,10,8,7,2,6,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp20-bse-3261/isb,csc462,8,6,5,7,5,2,3,9,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.04
ciit/sp20-bse-3314/isb,csc462,6,8,8,9,4,8,9,10,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/sp20-bse-3395/isb,csc462,9,3,6,3,4,10,9,3,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/sp20-bse-3425/isb,csc462,8,3,6,3,5,2,4,5,21,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp20-bse-3457/isb,csc462,10,2,3,1,4,5,9,3,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp20-bse-3474/isb,csc462,10,1,7,6,2,7,6,10,21,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.34
ciit/sp20-bse-3478/isb,csc462,1,5,1,8,6,6,1,10,24,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.62
ciit/sp20-bse-3486/isb,csc462,5,4,7,1,9,4,3,10,23,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp20-bse-354/isb,csc462,3,6,5,4,3,8,10,2,21,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp20-bse-3563/isb,csc462,3,4,5,10,7,1,5,7,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.78
ciit/sp20-bse-3663/isb,csc462,6,1,6,4,6,1,10,9,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/sp20-bse-369/isb,csc462,5,2,9,9,6,5,7,7,18,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp20-bse-392/isb,csc462,8,6,5,5,1,8,10,3,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/sp20-bse-446/isb,csc462,5,8,3,9,4,9,2,5,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp20-bse-453/isb,csc462,3,5,7,8,2,3,6,4,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp20-bse-467/isb,csc462,6,6,4,7,2,10,10,3,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.12
ciit/sp20-bse-538/isb,csc462,10,10,4,4,7,9,2,4,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/sp20-bse-557/isb,csc462,6,2,10,1,7,3,10,8,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp20-bse-592/isb,csc462,5,9,9,4,6,7,8,5,25,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/sp20-bse-597/isb,csc462,9,5,10,9,10,9,3,5,23,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/sp20-bse-611/isb,csc462,6,4,9,5,4,9,2,8,21,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.34
ciit/sp20-bse-689/isb,csc462,5,6,1,2,3,8,9,6,22,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp20-bse-708/isb,csc462,5,9,3,3,2,7,7,3,25,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/sp20-bse-770/isb,csc462,2,9,2,7,3,7,5,2,19,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.35
ciit/sp20-bse-772/isb,csc462,3,3,5,8,6,6,7,10,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp20-bse-782/isb,csc462,3,3,7,1,2,3,1,2,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.11
ciit/sp20-bse-797/isb,csc462,8,4,9,4,8,6,6,7,23,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/sp20-bse-871/isb,csc462,5,7,10,8,8,5,6,1,21,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/sp20-bse-876/isb,csc462,4,4,3,1,4,8,7,9,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.49
ciit/sp20-bse-897/isb,csc462,1,4,4,1,6,4,10,10,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp20-bse-906/isb,csc462,2,5,3,6,7,8,7,5,22,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/sp20-bse-964/isb,csc462,6,10,6,7,1,1,10,9,18,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp21-bse-1070/isb,csc462,6,10,9,9,1,6,2,3,16,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp21-bse-1093/isb,csc462,8,3,4,4,6,6,9,6,25,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.47
ciit/sp21-bse-11/isb,csc462,4,4,1,8,10,4,8,2,18,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp21-bse-1107/isb,csc462,7,10,5,9,10,3,6,3,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.92
ciit/sp21-bse-1218/isb,csc462,4,5,3,5,8,3,6,2,19,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp21-bse-1221/isb,csc462,8,5,6,6,8,2,5,5,23,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.06
ciit/sp21-bse-1226/isb,csc462,1,5,2,9,8,5,8,9,23,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp21-bse-1288/isb,csc462,9,2,10,4,7,1,3,1,24,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
