Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/sp16-bcs-1073/isb,csc336,6,2,0,7,5,4,10,10,5,18,21,38,0,2,2,5,csc
ciit/sp16-bcs-1073/isb,csc339,8,3,2,6,7,9,0,9,18,34,18,42,9,8,0,2,csc
ciit/sp16-bcs-1073/isb,csc462,4,0,7,9,5,9,4,9,2,29,17,27,10,2,8,1,csc
ciit/sp16-bcs-1073/isb,mth242,5,1,5,10,6,10,2,9,1,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1118/isb,csc301,7,1,4,6,0,8,1,0,18,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1118/isb,csc336,1,0,2,5,8,4,0,3,13,42,25,31,6,4,0,4,csc
ciit/sp16-bcs-1118/isb,csc339,8,5,7,10,4,2,9,4,21,15,22,34,0,0,1,2,csc
ciit/sp16-bcs-1118/isb,csc462,2,0,0,4,2,6,4,6,6,30,25,49,3,6,2,1,csc
ciit/sp16-bcs-1118/isb,mth242,2,2,0,7,10,8,5,3,24,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1138/isb,csc301,10,0,5,8,3,9,3,10,23,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1138/isb,csc336,4,6,4,5,4,2,7,2,18,36,23,42,6,9,7,3,csc
ciit/sp16-bcs-1138/isb,csc339,4,9,1,4,3,9,0,7,18,42,23,36,4,6,6,1,csc
ciit/sp16-bcs-1138/isb,csc462,5,4,10,5,3,10,6,7,3,11,19,39,3,9,10,4,csc
ciit/sp16-bcs-1138/isb,mth242,0,6,1,5,7,5,1,3,4,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1160/isb,csc301,10,6,1,10,2,5,4,1,20,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1160/isb,csc336,3,7,2,8,5,1,8,3,24,18,16,42,3,3,3,10,csc
ciit/sp16-bcs-1160/isb,csc339,0,8,5,4,9,8,8,9,1,49,18,50,2,1,7,8,csc
ciit/sp16-bcs-1160/isb,csc462,10,9,9,0,7,4,0,0,13,36,15,25,10,8,2,6,csc
ciit/sp16-bcs-1160/isb,mth242,1,0,5,2,9,0,2,8,6,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1168/isb,csc301,5,10,10,6,9,3,2,1,17,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1168/isb,csc336,10,7,3,10,9,0,2,2,7,28,22,40,7,1,1,4,csc
ciit/sp16-bcs-1168/isb,csc339,3,5,5,8,5,4,6,3,23,25,19,32,3,10,8,4,csc
ciit/sp16-bcs-1168/isb,csc462,4,2,2,4,9,5,1,7,5,33,23,40,1,2,2,9,csc
ciit/sp16-bcs-1168/isb,mth242,9,0,5,0,2,7,1,5,16,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1224/isb,csc301,4,8,4,7,4,8,9,9,5,25,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1224/isb,csc336,3,4,6,6,10,4,6,6,7,22,19,44,0,5,0,10,csc
ciit/sp16-bcs-1224/isb,csc339,8,3,6,8,3,6,4,5,2,48,16,26,5,4,5,4,csc
ciit/sp16-bcs-1224/isb,csc462,5,8,7,7,3,4,3,5,21,33,18,47,3,0,8,1,csc
ciit/sp16-bcs-1224/isb,mth242,2,3,1,7,5,3,0,1,20,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1231/isb,csc301,5,9,6,10,0,3,1,9,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1231/isb,csc336,2,3,5,4,8,1,2,10,20,27,16,39,0,7,9,5,csc
ciit/sp16-bcs-1231/isb,csc339,3,9,10,10,4,10,4,6,2,50,21,37,6,8,3,6,csc
ciit/sp16-bcs-1231/isb,csc462,4,5,6,1,6,7,9,8,10,40,25,48,10,5,1,5,csc
ciit/sp16-bcs-1231/isb,mth242,10,9,4,3,7,10,8,5,21,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1239/isb,csc301,5,0,6,9,1,4,6,6,11,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1239/isb,csc336,4,8,1,4,6,7,10,4,16,27,18,30,5,10,2,7,csc
ciit/sp16-bcs-1239/isb,csc339,9,4,3,0,9,5,10,10,2,29,25,37,3,1,10,4,csc
ciit/sp16-bcs-1239/isb,csc462,5,1,3,1,3,7,1,6,4,22,22,29,0,10,10,10,csc
ciit/sp16-bcs-1239/isb,mth242,9,1,10,2,10,6,8,10,6,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1259/isb,csc301,0,1,5,6,1,0,8,2,10,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1259/isb,csc336,2,6,8,8,10,7,7,0,7,33,21,32,9,0,9,7,csc
ciit/sp16-bcs-1259/isb,csc339,2,4,1,1,2,10,0,1,25,30,16,43,9,7,8,7,csc
ciit/sp16-bcs-1259/isb,csc462,8,2,0,6,8,2,1,10,8,50,20,44,8,6,1,2,csc
ciit/sp16-bcs-1259/isb,mth242,5,3,3,2,0,1,2,7,13,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1304/isb,csc301,10,7,9,8,10,7,9,2,24,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1304/isb,csc336,4,4,2,10,5,2,10,2,22,21,15,25,10,9,4,10,csc
ciit/sp16-bcs-1304/isb,csc339,6,4,6,1,9,9,0,7,0,39,17,43,7,2,0,2,csc
ciit/sp16-bcs-1304/isb,csc462,8,6,8,2,4,0,3,9,10,34,20,50,10,3,3,9,csc
ciit/sp16-bcs-1304/isb,mth242,5,10,4,0,8,8,6,9,7,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1305/isb,csc301,10,1,1,5,2,3,7,5,2,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1305/isb,csc336,1,0,0,9,1,10,2,5,18,13,22,35,6,4,0,1,csc
ciit/sp16-bcs-1305/isb,csc339,2,3,5,4,10,10,4,5,1,39,19,36,0,10,3,5,csc
ciit/sp16-bcs-1305/isb,csc462,1,5,4,7,3,5,7,1,10,14,22,30,6,4,1,7,csc
ciit/sp16-bcs-1305/isb,mth242,8,3,8,9,9,1,0,8,13,22,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1362/isb,csc301,4,8,1,0,0,1,7,8,21,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1362/isb,csc336,1,0,3,10,10,3,6,6,12,11,15,49,7,0,8,9,csc
ciit/sp16-bcs-1362/isb,csc339,6,8,4,4,2,7,5,4,13,23,22,28,5,2,3,0,csc
ciit/sp16-bcs-1362/isb,csc462,0,8,1,3,2,4,5,0,15,50,23,26,0,10,3,5,csc
ciit/sp16-bcs-1362/isb,mth242,8,10,6,9,3,6,6,10,22,42,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1370/isb,csc301,9,5,3,6,9,5,5,7,2,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1370/isb,csc336,7,1,5,6,5,8,6,3,12,41,17,49,3,8,5,2,csc
ciit/sp16-bcs-1370/isb,csc339,9,0,8,5,6,7,5,7,13,46,24,31,7,6,5,2,csc
ciit/sp16-bcs-1370/isb,csc462,5,1,7,7,7,7,1,2,23,42,20,29,6,1,5,9,csc
ciit/sp16-bcs-1370/isb,mth242,6,5,3,7,4,3,5,1,24,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1392/isb,csc301,2,4,7,8,3,7,10,3,8,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1392/isb,csc336,0,6,2,0,3,7,3,5,22,23,20,34,10,7,4,6,csc
ciit/sp16-bcs-1392/isb,csc339,8,5,9,10,6,5,8,8,3,50,17,49,9,7,6,5,csc
ciit/sp16-bcs-1392/isb,csc462,9,2,4,4,8,3,1,2,13,19,24,25,8,8,10,8,csc
ciit/sp16-bcs-1392/isb,mth242,2,9,9,7,7,6,10,9,5,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1410/isb,csc301,2,2,7,10,8,10,8,1,9,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1410/isb,csc336,9,4,4,2,2,7,0,1,20,36,18,29,5,8,3,4,csc
ciit/sp16-bcs-1410/isb,csc339,4,2,8,7,0,0,3,5,23,22,22,36,1,5,4,4,csc
ciit/sp16-bcs-1410/isb,csc462,1,10,2,10,6,6,3,8,10,47,19,43,3,0,1,2,csc
ciit/sp16-bcs-1410/isb,mth242,8,9,8,2,4,9,2,8,12,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1420/isb,csc301,0,10,0,0,9,2,4,5,21,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1420/isb,csc336,7,0,7,2,9,2,2,8,20,41,19,28,9,7,10,2,csc
ciit/sp16-bcs-1420/isb,csc339,10,6,1,0,4,6,4,8,14,39,23,45,1,9,5,10,csc
ciit/sp16-bcs-1420/isb,csc462,9,0,8,3,2,7,4,8,2,36,23,28,8,7,9,4,csc
ciit/sp16-bcs-1420/isb,mth242,6,4,6,4,3,1,1,8,19,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1465/isb,csc301,10,8,6,0,5,9,4,9,6,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1465/isb,csc336,7,7,1,10,10,3,4,0,20,19,23,32,2,8,8,9,csc
ciit/sp16-bcs-1465/isb,csc339,3,4,2,4,10,0,5,5,5,39,23,33,7,6,8,6,csc
ciit/sp16-bcs-1465/isb,csc462,4,6,0,4,9,3,10,3,8,33,23,28,5,5,10,0,csc
ciit/sp16-bcs-1465/isb,mth242,8,6,5,10,1,1,5,6,14,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1503/isb,csc301,8,4,5,4,10,2,5,3,0,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1503/isb,csc336,5,0,3,8,3,5,1,6,2,44,22,38,5,1,1,7,csc
ciit/sp16-bcs-1503/isb,csc339,4,0,8,1,7,8,6,10,4,49,16,44,6,0,6,1,csc
ciit/sp16-bcs-1503/isb,csc462,9,0,7,2,4,1,6,10,17,42,18,39,7,5,5,2,csc
ciit/sp16-bcs-1503/isb,mth242,9,3,10,10,7,1,5,6,21,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-152/isb,csc301,0,1,5,3,0,7,10,10,2,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-152/isb,csc336,4,2,3,9,5,1,2,10,21,11,16,42,2,8,0,2,csc
ciit/sp16-bcs-152/isb,csc339,5,4,6,2,7,7,9,3,19,50,21,47,7,2,5,1,csc
ciit/sp16-bcs-152/isb,csc462,8,8,6,10,9,3,3,2,8,15,25,38,8,4,6,5,csc
ciit/sp16-bcs-152/isb,mth242,9,5,0,1,2,5,0,10,20,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1572/isb,csc301,3,0,5,0,9,2,1,8,1,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1572/isb,csc336,8,0,3,7,7,4,8,0,8,27,15,27,2,1,5,9,csc
ciit/sp16-bcs-1572/isb,csc339,8,5,4,1,9,9,6,6,14,39,19,38,4,8,8,5,csc
ciit/sp16-bcs-1572/isb,csc462,6,8,0,4,1,5,4,4,4,24,24,41,6,1,10,9,csc
ciit/sp16-bcs-1572/isb,mth242,3,9,2,5,8,5,7,5,10,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1578/isb,csc301,8,0,4,3,6,2,3,10,13,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1578/isb,csc336,4,1,3,6,10,10,10,9,0,38,22,38,2,0,0,0,csc
ciit/sp16-bcs-1578/isb,csc339,4,5,2,8,10,9,1,0,24,31,22,50,3,5,4,4,csc
ciit/sp16-bcs-1578/isb,csc462,6,1,9,1,3,10,2,4,19,15,24,47,0,0,8,0,csc
ciit/sp16-bcs-1578/isb,mth242,5,0,2,2,3,7,9,1,13,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1601/isb,csc301,7,9,9,4,7,1,0,1,21,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1601/isb,csc336,3,7,0,10,10,3,8,4,21,49,15,27,7,8,6,9,csc
ciit/sp16-bcs-1601/isb,csc339,7,3,6,8,10,5,7,3,0,49,19,40,3,3,10,10,csc
ciit/sp16-bcs-1601/isb,csc462,2,8,5,6,7,9,9,9,0,26,23,36,8,7,4,0,csc
ciit/sp16-bcs-1601/isb,mth242,1,3,6,10,7,2,7,0,21,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1621/isb,csc301,2,6,1,5,3,7,0,9,11,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1621/isb,csc336,0,7,3,10,2,9,7,1,21,24,16,44,8,1,1,9,csc
ciit/sp16-bcs-1621/isb,csc339,10,5,4,6,4,0,7,4,1,37,24,49,2,7,7,10,csc
ciit/sp16-bcs-1621/isb,csc462,5,10,7,5,10,10,7,9,7,27,15,38,7,9,5,7,csc
ciit/sp16-bcs-1621/isb,mth242,2,7,8,9,1,8,2,2,10,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-164/isb,csc301,7,8,4,7,1,0,1,3,9,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-164/isb,csc336,0,3,9,2,1,8,5,6,19,16,25,43,3,4,5,10,csc
ciit/sp16-bcs-164/isb,csc339,4,5,8,6,4,7,3,9,10,16,21,28,5,1,1,5,csc
ciit/sp16-bcs-164/isb,csc462,1,6,8,6,6,7,9,3,9,38,20,34,4,10,5,8,csc
ciit/sp16-bcs-164/isb,mth242,8,4,8,2,1,9,7,7,1,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1642/isb,csc301,0,0,6,0,2,5,9,7,5,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1642/isb,csc336,0,8,4,5,3,8,4,4,25,43,24,41,5,8,4,5,csc
ciit/sp16-bcs-1642/isb,csc339,0,5,0,2,3,9,3,0,1,33,23,40,5,0,10,9,csc
ciit/sp16-bcs-1642/isb,csc462,5,9,0,7,9,7,0,7,3,47,15,25,3,6,7,3,csc
ciit/sp16-bcs-1642/isb,mth242,0,0,10,7,1,1,9,8,3,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1656/isb,csc301,9,5,3,1,9,10,10,9,17,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1656/isb,csc336,1,4,1,5,6,2,7,5,25,22,19,31,6,1,7,3,csc
ciit/sp16-bcs-1656/isb,csc339,4,1,0,4,1,4,4,0,0,12,17,28,8,0,6,1,csc
ciit/sp16-bcs-1656/isb,csc462,1,2,9,9,2,3,4,10,10,50,18,37,7,2,4,4,csc
ciit/sp16-bcs-1656/isb,mth242,7,3,1,8,6,8,6,1,14,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1664/isb,csc301,0,2,10,3,0,9,4,6,6,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1664/isb,csc336,5,9,7,6,3,3,6,8,25,18,16,36,4,7,3,1,csc
ciit/sp16-bcs-1664/isb,csc339,3,9,6,1,6,4,6,3,3,26,23,30,10,6,4,1,csc
ciit/sp16-bcs-1664/isb,csc462,2,3,10,1,7,6,8,5,15,28,20,39,7,10,3,5,csc
ciit/sp16-bcs-1664/isb,mth242,2,4,7,3,2,5,0,5,2,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-174/isb,csc301,7,3,3,10,8,2,7,1,13,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-174/isb,csc336,1,2,5,9,2,1,4,5,16,32,21,40,5,0,4,9,csc
ciit/sp16-bcs-174/isb,csc339,7,5,1,1,0,8,5,0,19,27,20,34,9,2,7,8,csc
ciit/sp16-bcs-174/isb,csc462,8,3,0,1,1,3,5,9,6,30,23,47,10,1,1,6,csc
ciit/sp16-bcs-174/isb,mth242,3,10,9,4,10,1,1,9,3,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1742/isb,csc301,2,3,2,1,5,6,1,8,8,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1742/isb,csc336,9,0,2,2,4,10,0,0,4,35,24,48,4,9,6,5,csc
ciit/sp16-bcs-1742/isb,csc339,8,3,7,4,0,10,4,10,0,39,18,45,5,6,4,10,csc
ciit/sp16-bcs-1742/isb,csc462,5,4,8,1,7,4,4,7,15,10,20,39,6,2,6,4,csc
ciit/sp16-bcs-1742/isb,mth242,5,5,5,4,6,7,7,7,3,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1768/isb,csc301,4,3,2,8,9,10,6,5,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1768/isb,csc336,4,4,5,10,9,2,3,10,9,15,22,27,5,6,8,7,csc
ciit/sp16-bcs-1768/isb,csc339,7,5,7,10,6,2,2,8,22,16,21,31,1,7,2,6,csc
ciit/sp16-bcs-1768/isb,csc462,9,3,0,10,2,3,0,10,19,17,17,37,2,9,6,2,csc
ciit/sp16-bcs-1768/isb,mth242,2,7,7,0,5,8,3,3,12,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1786/isb,csc301,6,2,5,9,0,4,5,0,24,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1786/isb,csc336,10,7,6,6,7,8,3,3,11,18,22,27,2,2,6,6,csc
ciit/sp16-bcs-1786/isb,csc339,10,8,1,8,8,6,6,5,20,13,25,42,6,3,4,0,csc
ciit/sp16-bcs-1786/isb,csc462,5,8,8,0,3,1,5,5,9,33,24,29,3,7,0,6,csc
ciit/sp16-bcs-1786/isb,mth242,10,1,6,3,2,3,5,7,15,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1789/isb,csc301,7,3,4,0,0,4,3,1,2,18,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1789/isb,csc336,9,7,3,4,2,6,10,4,13,50,21,31,4,8,10,3,csc
ciit/sp16-bcs-1789/isb,csc339,3,0,4,6,8,10,0,3,0,44,24,39,6,3,1,6,csc
ciit/sp16-bcs-1789/isb,csc462,4,8,8,5,2,10,5,6,13,49,22,32,10,7,5,1,csc
ciit/sp16-bcs-1789/isb,mth242,3,0,4,1,1,8,0,9,14,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1820/isb,csc301,2,1,9,10,0,9,3,1,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1820/isb,csc336,0,7,1,7,9,6,9,7,18,20,19,43,10,0,10,9,csc
ciit/sp16-bcs-1820/isb,csc339,10,7,3,8,2,5,9,4,22,17,22,34,0,7,2,10,csc
ciit/sp16-bcs-1820/isb,csc462,6,4,5,6,7,2,10,10,11,40,24,43,9,5,7,7,csc
ciit/sp16-bcs-1820/isb,mth242,3,6,5,6,8,9,2,6,1,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1892/isb,csc301,5,9,5,1,3,7,2,7,4,20,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1892/isb,csc336,3,7,2,6,5,2,6,10,22,26,19,25,8,10,2,7,csc
ciit/sp16-bcs-1892/isb,csc339,9,3,9,8,10,0,3,9,12,34,15,47,6,6,10,6,csc
ciit/sp16-bcs-1892/isb,csc462,5,5,3,1,2,8,5,9,14,26,21,31,4,4,1,8,csc
ciit/sp16-bcs-1892/isb,mth242,7,5,0,8,10,4,3,10,5,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-190/isb,csc301,0,8,1,7,4,1,2,6,1,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-190/isb,csc336,6,9,7,7,9,3,6,4,11,10,18,42,3,7,9,2,csc
ciit/sp16-bcs-190/isb,csc339,9,1,7,2,5,5,9,3,15,47,20,25,9,6,6,2,csc
ciit/sp16-bcs-190/isb,csc462,4,2,9,6,8,0,9,1,9,48,22,35,4,8,1,0,csc
ciit/sp16-bcs-190/isb,mth242,2,7,1,8,6,8,2,10,21,16,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-196/isb,csc301,7,8,2,9,5,8,2,8,20,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-196/isb,csc336,0,0,7,9,8,0,7,8,20,23,15,29,1,9,1,3,csc
ciit/sp16-bcs-196/isb,csc339,9,8,3,1,8,5,2,1,11,45,20,49,10,0,4,4,csc
ciit/sp16-bcs-196/isb,csc462,2,9,6,0,7,5,3,3,18,20,16,44,8,3,4,4,csc
ciit/sp16-bcs-196/isb,mth242,3,4,8,4,3,5,8,6,4,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1962/isb,csc301,10,10,0,6,5,9,7,9,0,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1962/isb,csc336,7,1,1,0,0,2,1,1,16,12,16,47,7,9,1,2,csc
ciit/sp16-bcs-1962/isb,csc339,8,9,1,9,8,2,6,10,10,48,22,35,4,1,7,0,csc
ciit/sp16-bcs-1962/isb,csc462,6,9,10,8,8,5,8,7,9,23,18,48,4,6,3,3,csc
ciit/sp16-bcs-1962/isb,mth242,2,7,5,1,7,4,7,10,23,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-1997/isb,csc301,2,0,8,3,1,6,4,0,11,46,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-1997/isb,csc336,9,3,9,10,7,1,5,1,23,36,25,31,2,3,4,8,csc
ciit/sp16-bcs-1997/isb,csc339,5,3,9,10,5,1,2,2,3,24,23,28,6,7,3,7,csc
ciit/sp16-bcs-1997/isb,csc462,9,8,2,0,4,8,4,2,15,27,15,25,9,2,7,6,csc
ciit/sp16-bcs-1997/isb,mth242,7,3,9,7,9,4,3,8,9,10,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2005/isb,csc301,8,2,7,9,10,4,8,9,2,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2005/isb,csc336,3,10,6,9,0,7,2,5,16,26,17,37,1,9,10,4,csc
ciit/sp16-bcs-2005/isb,csc339,0,9,2,2,8,9,8,6,13,38,15,46,10,2,4,7,csc
ciit/sp16-bcs-2005/isb,csc462,5,3,10,5,3,8,10,6,3,50,16,32,0,0,4,6,csc
ciit/sp16-bcs-2005/isb,mth242,3,8,8,2,2,9,8,1,12,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2031/isb,csc301,2,1,3,8,5,9,8,3,25,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2031/isb,csc336,6,3,3,5,0,3,4,8,20,41,25,35,4,5,7,10,csc
ciit/sp16-bcs-2031/isb,csc339,7,3,5,9,6,6,4,8,25,15,23,35,7,0,1,5,csc
ciit/sp16-bcs-2031/isb,csc462,10,3,8,7,6,6,8,4,20,37,19,31,4,9,0,3,csc
ciit/sp16-bcs-2031/isb,mth242,6,6,5,9,10,7,3,9,24,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2046/isb,csc301,7,9,6,4,9,6,5,8,7,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2046/isb,csc336,4,4,2,0,8,2,4,0,25,22,21,28,2,1,9,7,csc
ciit/sp16-bcs-2046/isb,csc339,1,4,2,2,3,2,7,6,24,32,23,48,4,9,9,1,csc
ciit/sp16-bcs-2046/isb,csc462,4,5,7,9,9,5,3,4,25,14,22,30,6,10,10,4,csc
ciit/sp16-bcs-2046/isb,mth242,1,6,8,2,7,5,9,9,10,43,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2135/isb,csc301,1,8,7,3,5,10,1,6,12,10,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2135/isb,csc336,8,1,6,0,3,0,4,8,7,47,19,42,10,1,5,4,csc
ciit/sp16-bcs-2135/isb,csc339,1,0,10,0,5,5,2,3,3,45,16,27,2,7,3,4,csc
ciit/sp16-bcs-2135/isb,csc462,4,10,10,5,1,5,8,6,4,15,21,41,3,7,7,6,csc
ciit/sp16-bcs-2135/isb,mth242,6,6,4,0,3,2,8,1,23,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2145/isb,csc301,3,4,6,8,10,10,6,4,2,40,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2145/isb,csc336,9,2,0,0,5,10,0,9,5,23,19,32,4,4,0,0,csc
ciit/sp16-bcs-2145/isb,csc339,8,6,9,7,1,0,4,5,24,19,15,28,7,10,10,7,csc
ciit/sp16-bcs-2145/isb,csc462,6,7,3,7,10,4,10,4,16,16,22,41,8,0,2,5,csc
ciit/sp16-bcs-2145/isb,mth242,0,2,9,8,2,9,10,4,13,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2166/isb,csc301,1,8,3,6,8,8,9,2,6,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2166/isb,csc336,9,4,3,9,1,4,8,2,21,12,17,31,6,5,0,10,csc
ciit/sp16-bcs-2166/isb,csc339,3,9,8,4,6,4,2,6,10,43,22,26,2,8,6,4,csc
ciit/sp16-bcs-2166/isb,csc462,0,0,9,2,1,7,5,8,6,10,25,36,0,4,4,0,csc
ciit/sp16-bcs-2166/isb,mth242,7,10,7,4,0,8,3,10,1,23,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp16-bcs-2186/isb,csc301,5,2,4,9,7,4,9,1,1,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp16-bcs-2186/isb,csc336,5,2,3,1,1,9,4,3,19,13,17,46,3,9,6,8,csc
ciit/sp16-bcs-2186/isb,csc339,5,9,3,5,5,7,6,1,3,23,21,48,8,3,4,8,csc
ciit/sp16-bcs-2186/isb,csc462,5,2,5,7,9,8,3,5,1,46,23,31,10,5,0,7,csc
ciit/sp16-bcs-2186/isb,mth242,4,0,5,8,5,0,1,6,24,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
