Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/fa20-bcs-2514/isb,BIO231,4,3,3,7,3,10,0,1,1,11,20,45,1,0,4,3,BIO
ciit/fa20-bcs-2514/isb,csc211,6,5,3,0,5,0,7,1,16,49,25,29,7,3,1,5,csc
ciit/fa20-bcs-2514/isb,csc241,1,9,8,0,2,8,0,5,25,25,15,37,9,10,0,3,csc
ciit/fa20-bcs-2514/isb,hum103,8,3,3,8,7,9,2,5,21,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2514/isb,mth105,1,0,9,3,7,7,0,5,13,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2528/isb,BIO231,4,4,0,1,1,4,0,3,5,13,20,33,7,2,2,10,BIO
ciit/fa20-bcs-2528/isb,csc211,1,3,10,10,3,5,10,1,6,43,24,40,7,4,0,10,csc
ciit/fa20-bcs-2528/isb,csc241,1,9,7,8,7,1,8,3,7,26,15,37,2,3,10,6,csc
ciit/fa20-bcs-2528/isb,hum103,3,1,3,4,6,4,6,8,25,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2528/isb,mth105,7,9,5,1,8,7,0,5,9,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2580/isb,BIO231,3,5,9,3,1,3,0,7,18,41,15,50,3,0,3,2,BIO
ciit/fa20-bcs-2580/isb,csc211,3,8,9,8,3,7,3,1,16,34,25,45,0,1,5,5,csc
ciit/fa20-bcs-2580/isb,csc241,2,6,7,8,3,6,9,1,8,30,19,50,10,9,5,10,csc
ciit/fa20-bcs-2580/isb,hum103,9,10,3,3,9,6,0,10,16,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2580/isb,mth105,10,6,9,4,5,6,4,10,17,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2626/isb,BIO231,5,2,1,9,2,10,0,1,23,21,17,27,1,9,8,0,BIO
ciit/fa20-bcs-2626/isb,csc211,10,8,8,7,3,10,3,3,14,40,18,46,5,0,2,8,csc
ciit/fa20-bcs-2626/isb,csc241,10,7,10,3,7,5,4,2,8,43,20,48,0,1,0,1,csc
ciit/fa20-bcs-2626/isb,hum103,5,4,8,1,9,8,2,0,4,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2626/isb,mth105,1,6,10,0,0,9,6,10,24,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2642/isb,BIO231,9,4,0,5,7,4,8,10,12,43,24,37,2,0,5,0,BIO
ciit/fa20-bcs-2642/isb,csc211,4,0,0,1,1,10,0,7,16,37,21,38,1,1,0,6,csc
ciit/fa20-bcs-2642/isb,csc241,8,1,2,10,7,2,8,9,6,19,21,45,2,4,9,0,csc
ciit/fa20-bcs-2642/isb,hum103,5,4,8,9,0,0,4,6,8,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2642/isb,mth105,10,4,9,7,2,7,1,4,13,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2648/isb,BIO231,7,1,8,8,8,5,10,3,20,37,18,39,0,8,8,2,BIO
ciit/fa20-bcs-2648/isb,csc211,0,6,1,9,0,3,9,3,15,33,16,28,2,4,4,4,csc
ciit/fa20-bcs-2648/isb,csc241,6,1,2,3,5,0,8,8,14,50,20,28,4,8,1,10,csc
ciit/fa20-bcs-2648/isb,hum103,10,10,1,0,5,2,2,5,15,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2648/isb,mth105,6,5,2,5,8,7,10,8,16,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2696/isb,BIO231,4,1,4,8,5,4,0,7,20,10,23,29,9,2,3,2,BIO
ciit/fa20-bcs-2696/isb,csc211,1,7,0,8,0,4,8,0,2,19,17,33,8,8,8,7,csc
ciit/fa20-bcs-2696/isb,csc241,8,1,8,0,3,3,4,8,24,12,17,27,5,6,1,9,csc
ciit/fa20-bcs-2696/isb,hum103,7,1,9,5,8,4,6,3,15,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2696/isb,mth105,10,5,3,10,7,1,10,7,25,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2713/isb,BIO231,4,2,10,4,10,9,5,3,9,31,16,33,6,8,6,3,BIO
ciit/fa20-bcs-2713/isb,csc211,8,2,1,4,6,7,10,0,22,24,17,29,1,10,1,6,csc
ciit/fa20-bcs-2713/isb,csc241,9,0,9,4,6,2,0,2,11,21,19,35,7,5,7,0,csc
ciit/fa20-bcs-2713/isb,hum103,3,0,0,9,2,10,7,5,11,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2713/isb,mth105,0,5,6,0,3,10,4,1,8,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2789/isb,BIO231,1,6,5,4,5,7,8,10,6,13,17,33,9,2,8,6,BIO
ciit/fa20-bcs-2789/isb,csc211,2,6,6,10,4,3,1,5,2,11,22,30,2,9,4,8,csc
ciit/fa20-bcs-2789/isb,csc241,8,6,4,9,9,0,9,7,12,22,25,50,2,9,10,2,csc
ciit/fa20-bcs-2789/isb,hum103,2,2,4,1,5,5,6,10,24,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2789/isb,mth105,4,10,7,9,2,4,0,2,7,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2813/isb,BIO231,9,3,4,3,10,7,7,1,19,36,16,50,3,1,0,3,BIO
ciit/fa20-bcs-2813/isb,csc211,6,7,7,8,5,1,2,4,6,41,22,44,10,10,1,10,csc
ciit/fa20-bcs-2813/isb,csc241,4,8,10,5,8,10,7,6,13,14,24,35,4,0,0,4,csc
ciit/fa20-bcs-2813/isb,hum103,10,3,4,0,8,0,2,0,8,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2813/isb,mth105,6,8,8,3,10,6,4,3,23,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2830/isb,BIO231,9,3,0,2,6,9,4,3,3,48,21,31,6,8,0,1,BIO
ciit/fa20-bcs-2830/isb,csc211,8,0,5,3,7,2,0,1,15,40,23,34,2,0,6,10,csc
ciit/fa20-bcs-2830/isb,csc241,0,2,8,10,9,2,3,7,6,44,19,42,0,4,10,3,csc
ciit/fa20-bcs-2830/isb,hum103,6,9,2,8,1,5,0,3,3,50,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2830/isb,mth105,8,5,8,4,1,10,7,6,4,15,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2852/isb,BIO231,3,7,9,9,0,2,7,3,0,49,25,32,10,0,2,8,BIO
ciit/fa20-bcs-2852/isb,csc211,6,3,1,10,9,4,4,8,17,44,18,37,1,2,0,4,csc
ciit/fa20-bcs-2852/isb,csc241,8,10,2,6,2,6,4,2,21,42,24,35,4,4,8,0,csc
ciit/fa20-bcs-2852/isb,hum103,7,0,0,4,2,3,8,8,18,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2852/isb,mth105,7,10,2,9,1,9,6,1,19,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2862/isb,BIO231,2,0,6,2,6,7,0,7,11,13,24,45,3,10,9,7,BIO
ciit/fa20-bcs-2862/isb,csc211,9,7,8,0,9,9,5,7,25,42,15,31,7,8,0,9,csc
ciit/fa20-bcs-2862/isb,csc241,3,3,10,8,0,6,9,0,1,44,19,46,9,8,2,4,csc
ciit/fa20-bcs-2862/isb,hum103,2,5,0,4,7,10,1,3,20,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2862/isb,mth105,3,0,6,2,0,3,6,0,8,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2864/isb,BIO231,7,5,8,1,10,1,6,7,15,38,16,32,5,7,10,1,BIO
ciit/fa20-bcs-2864/isb,csc211,7,3,3,4,5,5,2,1,17,23,21,44,4,9,8,6,csc
ciit/fa20-bcs-2864/isb,csc241,10,7,1,3,5,8,6,5,21,43,20,36,3,10,1,10,csc
ciit/fa20-bcs-2864/isb,hum103,2,8,4,0,1,6,4,8,11,17,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2864/isb,mth105,6,0,1,6,9,8,7,7,22,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2896/isb,BIO231,2,8,9,7,2,5,1,7,1,36,17,26,1,10,6,5,BIO
ciit/fa20-bcs-2896/isb,csc211,9,7,9,5,10,5,6,9,22,38,22,36,0,9,4,9,csc
ciit/fa20-bcs-2896/isb,csc241,2,10,10,4,4,3,10,2,6,25,21,44,3,5,2,9,csc
ciit/fa20-bcs-2896/isb,hum103,6,3,1,5,0,7,6,5,19,12,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2896/isb,mth105,0,4,7,2,10,6,8,6,25,20,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2903/isb,BIO231,0,9,6,10,3,2,6,3,1,10,25,38,4,8,7,4,BIO
ciit/fa20-bcs-2903/isb,csc211,9,8,3,9,2,8,1,9,25,50,16,44,10,7,10,7,csc
ciit/fa20-bcs-2903/isb,csc241,3,4,4,3,2,2,3,0,7,30,16,43,9,5,8,10,csc
ciit/fa20-bcs-2903/isb,hum103,5,2,4,5,8,9,6,8,3,40,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2903/isb,mth105,2,0,5,8,0,9,7,6,23,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2904/isb,BIO231,0,3,4,2,7,9,1,9,12,22,19,39,10,9,4,5,BIO
ciit/fa20-bcs-2904/isb,csc211,4,4,0,9,3,10,5,9,5,25,16,35,4,6,10,7,csc
ciit/fa20-bcs-2904/isb,csc241,1,3,8,9,1,5,0,1,4,11,19,38,8,2,5,9,csc
ciit/fa20-bcs-2904/isb,hum103,4,5,3,10,5,2,0,10,0,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2904/isb,mth105,3,8,3,4,8,3,4,1,19,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2950/isb,BIO231,5,7,8,7,10,6,4,2,12,13,24,28,7,0,6,4,BIO
ciit/fa20-bcs-2950/isb,csc211,4,1,8,0,2,5,1,5,21,40,21,41,1,4,0,8,csc
ciit/fa20-bcs-2950/isb,csc241,5,2,6,5,4,9,2,9,19,26,25,46,9,10,9,7,csc
ciit/fa20-bcs-2950/isb,hum103,9,8,2,7,6,6,5,1,5,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2950/isb,mth105,0,3,9,9,3,2,6,8,1,17,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-2999/isb,BIO231,9,10,4,10,1,1,5,0,14,30,25,25,3,1,10,4,BIO
ciit/fa20-bcs-2999/isb,csc211,9,9,1,1,3,9,1,0,12,36,20,49,5,10,5,3,csc
ciit/fa20-bcs-2999/isb,csc241,10,0,10,9,10,1,2,7,0,39,15,28,8,7,10,3,csc
ciit/fa20-bcs-2999/isb,hum103,9,4,7,0,2,8,6,0,2,39,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-2999/isb,mth105,0,0,10,7,8,6,2,9,0,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3/isb,BIO231,9,9,7,9,2,7,3,1,2,22,24,50,6,9,10,10,BIO
ciit/fa20-bcs-3/isb,csc211,7,6,2,1,4,0,2,10,4,10,15,48,7,2,1,6,csc
ciit/fa20-bcs-3/isb,csc241,0,7,8,8,7,9,8,9,24,21,24,46,2,4,10,5,csc
ciit/fa20-bcs-3/isb,hum103,8,4,9,3,2,6,5,0,11,37,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3/isb,mth105,5,4,8,8,2,6,7,4,18,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3029/isb,BIO231,9,10,2,3,1,3,5,3,10,15,24,25,8,4,0,6,BIO
ciit/fa20-bcs-3029/isb,csc211,4,8,4,6,7,6,7,8,13,16,21,37,1,1,3,4,csc
ciit/fa20-bcs-3029/isb,csc241,9,0,4,6,9,7,8,1,6,47,17,49,1,2,5,10,csc
ciit/fa20-bcs-3029/isb,hum103,4,1,6,5,9,3,5,0,17,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3029/isb,mth105,4,4,5,6,0,3,5,4,25,19,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3061/isb,BIO231,1,0,7,6,6,9,3,2,14,41,23,30,1,7,3,2,BIO
ciit/fa20-bcs-3061/isb,csc211,7,0,5,7,9,2,8,4,23,45,16,31,1,9,6,7,csc
ciit/fa20-bcs-3061/isb,csc241,5,0,10,5,6,3,3,8,5,28,21,35,7,7,1,9,csc
ciit/fa20-bcs-3061/isb,hum103,1,0,5,8,8,7,6,5,18,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3061/isb,mth105,6,3,1,3,7,8,1,10,12,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-307/isb,BIO231,8,1,3,4,3,7,7,9,21,41,21,32,7,0,8,5,BIO
ciit/fa20-bcs-307/isb,csc211,10,5,0,8,7,0,3,2,1,22,15,45,7,9,6,10,csc
ciit/fa20-bcs-307/isb,csc241,2,9,1,3,6,7,8,3,7,30,22,40,6,0,4,1,csc
ciit/fa20-bcs-307/isb,hum103,3,6,4,3,6,0,0,9,12,29,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-307/isb,mth105,7,8,5,5,9,1,5,2,4,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3087/isb,BIO231,9,1,1,8,10,0,5,4,23,27,19,42,5,6,10,4,BIO
ciit/fa20-bcs-3087/isb,csc211,7,8,4,6,6,6,3,9,18,32,22,46,3,0,0,8,csc
ciit/fa20-bcs-3087/isb,csc241,9,2,9,0,6,1,5,4,22,38,24,43,3,3,2,0,csc
ciit/fa20-bcs-3087/isb,hum103,2,7,1,8,7,10,0,9,4,23,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3087/isb,mth105,7,7,1,8,9,2,0,5,21,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-311/isb,BIO231,0,2,4,10,10,4,1,6,9,37,17,45,4,2,6,6,BIO
ciit/fa20-bcs-311/isb,csc211,5,5,1,3,10,1,1,10,23,26,21,35,6,10,10,4,csc
ciit/fa20-bcs-311/isb,csc241,3,10,7,9,6,7,8,6,18,10,19,47,10,8,9,9,csc
ciit/fa20-bcs-311/isb,hum103,0,0,2,8,5,5,7,7,23,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-311/isb,mth105,7,5,7,8,4,8,10,8,4,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3153/isb,BIO231,0,7,7,10,8,2,7,7,10,27,17,31,9,6,6,10,BIO
ciit/fa20-bcs-3153/isb,csc211,6,2,1,10,6,10,7,3,10,38,21,42,2,10,10,3,csc
ciit/fa20-bcs-3153/isb,csc241,0,9,9,7,5,10,9,10,11,34,23,29,0,4,4,9,csc
ciit/fa20-bcs-3153/isb,hum103,4,1,3,7,1,1,0,9,12,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3153/isb,mth105,10,5,7,6,3,8,5,6,22,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3277/isb,BIO231,0,0,7,10,2,1,6,10,22,23,17,30,0,0,5,3,BIO
ciit/fa20-bcs-3277/isb,csc211,6,5,0,6,6,3,6,2,12,27,16,28,2,10,1,4,csc
ciit/fa20-bcs-3277/isb,csc241,10,7,1,6,10,9,0,2,13,19,22,48,6,7,0,9,csc
ciit/fa20-bcs-3277/isb,hum103,2,1,5,4,5,5,7,8,16,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3277/isb,mth105,10,7,9,3,0,6,2,5,8,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3302/isb,BIO231,1,1,1,2,5,10,9,9,5,38,17,29,0,4,3,5,BIO
ciit/fa20-bcs-3302/isb,csc211,7,7,8,3,6,4,1,2,11,40,21,28,6,2,1,1,csc
ciit/fa20-bcs-3302/isb,csc241,8,8,9,7,9,7,8,7,2,17,24,32,4,2,2,3,csc
ciit/fa20-bcs-3302/isb,hum103,1,4,9,0,8,5,5,6,4,19,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3302/isb,mth105,0,2,3,8,2,8,2,4,13,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3334/isb,BIO231,10,10,8,10,2,4,1,0,19,40,16,36,5,1,7,9,BIO
ciit/fa20-bcs-3334/isb,csc211,1,10,4,0,4,9,1,4,10,10,21,36,10,4,4,4,csc
ciit/fa20-bcs-3334/isb,csc241,10,0,9,9,4,1,1,5,20,43,16,49,6,0,1,6,csc
ciit/fa20-bcs-3334/isb,hum103,8,1,8,1,2,6,7,7,21,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3334/isb,mth105,2,10,1,9,9,2,10,7,13,23,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3417/isb,BIO231,2,8,1,4,4,7,4,6,6,26,20,49,8,6,10,10,BIO
ciit/fa20-bcs-3417/isb,csc211,8,9,5,7,7,3,7,9,15,18,24,25,6,1,10,2,csc
ciit/fa20-bcs-3417/isb,csc241,1,6,3,5,2,5,0,5,15,23,17,31,4,9,2,4,csc
ciit/fa20-bcs-3417/isb,hum103,8,10,4,4,5,4,10,3,21,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3417/isb,mth105,9,9,5,7,2,8,4,1,25,13,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3481/isb,BIO231,6,3,7,8,6,10,0,0,1,49,16,27,7,3,10,4,BIO
ciit/fa20-bcs-3481/isb,csc211,0,9,7,6,4,4,10,3,14,36,20,47,6,1,0,7,csc
ciit/fa20-bcs-3481/isb,csc241,6,3,6,10,3,3,3,4,17,17,17,39,10,0,0,10,csc
ciit/fa20-bcs-3481/isb,hum103,5,10,3,3,2,5,7,3,3,49,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3481/isb,mth105,3,6,5,4,2,1,4,1,19,48,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3505/isb,BIO231,9,0,6,0,0,2,8,1,16,14,16,49,2,0,10,0,BIO
ciit/fa20-bcs-3505/isb,csc211,0,1,1,7,6,9,5,8,5,33,22,36,3,1,1,9,csc
ciit/fa20-bcs-3505/isb,csc241,3,2,9,7,9,1,6,1,9,26,20,30,2,9,2,0,csc
ciit/fa20-bcs-3505/isb,hum103,8,8,5,4,5,10,6,3,20,22,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3505/isb,mth105,6,0,1,7,10,3,10,2,12,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3588/isb,BIO231,8,2,8,0,7,7,4,1,20,30,23,40,8,6,2,6,BIO
ciit/fa20-bcs-3588/isb,csc211,1,6,5,10,3,4,6,6,13,25,18,31,0,2,0,6,csc
ciit/fa20-bcs-3588/isb,csc241,2,1,6,0,6,3,10,8,24,27,20,25,9,8,7,1,csc
ciit/fa20-bcs-3588/isb,hum103,0,2,4,6,0,2,6,2,6,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3588/isb,mth105,5,3,7,6,3,0,9,6,21,20,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-359/isb,BIO231,6,9,4,0,6,7,5,0,13,50,25,37,5,6,1,3,BIO
ciit/fa20-bcs-359/isb,csc211,4,3,4,10,8,8,1,8,4,13,16,35,3,5,6,3,csc
ciit/fa20-bcs-359/isb,csc241,8,9,2,3,6,1,7,10,0,44,24,40,4,5,0,4,csc
ciit/fa20-bcs-359/isb,hum103,0,6,7,8,6,4,10,7,24,11,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-359/isb,mth105,9,3,7,9,10,10,4,2,17,39,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3609/isb,BIO231,10,7,8,6,1,0,4,1,12,39,16,33,1,6,9,10,BIO
ciit/fa20-bcs-3609/isb,csc211,9,5,4,1,1,10,10,7,10,38,24,46,2,6,2,8,csc
ciit/fa20-bcs-3609/isb,csc241,9,1,4,7,8,2,1,1,20,36,23,36,5,10,1,4,csc
ciit/fa20-bcs-3609/isb,hum103,0,8,7,2,10,0,6,1,9,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3609/isb,mth105,2,6,3,4,2,4,1,0,8,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-3649/isb,BIO231,5,5,4,1,3,3,2,9,5,46,22,27,10,1,8,1,BIO
ciit/fa20-bcs-3649/isb,csc211,3,8,9,8,9,4,0,9,10,24,19,48,1,7,7,9,csc
ciit/fa20-bcs-3649/isb,csc241,8,3,10,1,7,5,8,2,18,50,18,30,6,1,2,7,csc
ciit/fa20-bcs-3649/isb,hum103,7,4,8,9,0,0,3,6,19,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-3649/isb,mth105,3,3,0,2,6,7,10,4,22,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-402/isb,BIO231,3,4,7,5,5,5,2,8,17,34,25,46,9,3,8,6,BIO
ciit/fa20-bcs-402/isb,csc211,3,7,5,8,1,1,10,10,16,38,22,28,9,5,9,7,csc
ciit/fa20-bcs-402/isb,csc241,5,10,0,10,5,7,8,10,11,13,17,38,4,10,6,10,csc
ciit/fa20-bcs-402/isb,hum103,5,5,9,10,9,5,6,3,13,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-402/isb,mth105,6,9,1,6,9,6,3,2,14,44,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-46/isb,BIO231,7,4,1,3,1,6,0,4,4,46,17,25,5,1,2,7,BIO
ciit/fa20-bcs-46/isb,csc211,9,9,0,2,4,4,4,4,25,49,20,29,0,2,5,1,csc
ciit/fa20-bcs-46/isb,csc241,10,8,6,1,7,6,7,6,21,28,20,36,10,3,4,2,csc
ciit/fa20-bcs-46/isb,hum103,10,8,5,0,10,8,1,6,7,18,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-46/isb,mth105,7,2,4,2,3,5,8,4,1,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-471/isb,BIO231,10,5,10,10,9,4,0,8,12,15,22,26,5,4,10,5,BIO
ciit/fa20-bcs-471/isb,csc211,2,6,5,10,5,8,2,3,15,42,15,31,8,3,8,9,csc
ciit/fa20-bcs-471/isb,csc241,6,0,0,10,8,3,6,6,1,10,15,41,3,10,7,7,csc
ciit/fa20-bcs-471/isb,hum103,8,0,8,6,10,0,6,1,16,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-471/isb,mth105,0,0,3,3,1,0,7,2,5,40,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-546/isb,BIO231,0,4,4,10,6,5,1,4,12,20,17,26,9,7,3,1,BIO
ciit/fa20-bcs-546/isb,csc211,1,7,2,4,1,1,0,1,14,29,20,28,7,0,10,7,csc
ciit/fa20-bcs-546/isb,csc241,5,10,0,5,9,2,10,1,7,16,22,44,10,8,5,8,csc
ciit/fa20-bcs-546/isb,hum103,4,10,6,5,10,3,10,8,23,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-546/isb,mth105,1,2,9,7,5,2,5,6,24,23,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-578/isb,BIO231,10,4,5,6,6,5,0,3,16,38,17,38,1,0,10,3,BIO
ciit/fa20-bcs-578/isb,csc211,7,9,7,10,4,0,2,4,16,46,16,48,9,7,3,4,csc
ciit/fa20-bcs-578/isb,csc241,5,5,5,8,4,10,3,4,15,43,24,39,7,1,0,0,csc
ciit/fa20-bcs-578/isb,hum103,4,1,5,6,10,10,8,3,11,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-578/isb,mth105,5,2,0,3,1,2,1,7,13,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-586/isb,BIO231,3,4,8,5,4,1,2,9,6,41,16,38,5,2,4,4,BIO
ciit/fa20-bcs-586/isb,csc211,0,2,8,8,8,10,8,10,17,15,22,44,2,5,5,2,csc
ciit/fa20-bcs-586/isb,csc241,10,6,1,7,4,3,6,7,1,28,19,50,6,4,6,4,csc
ciit/fa20-bcs-586/isb,hum103,7,8,4,6,6,0,4,8,9,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-586/isb,mth105,5,0,6,4,8,10,8,8,22,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-61/isb,BIO231,9,5,5,9,0,5,1,3,0,30,15,39,2,1,1,10,BIO
ciit/fa20-bcs-61/isb,csc211,1,10,8,10,2,2,7,7,24,18,18,47,9,5,7,2,csc
ciit/fa20-bcs-61/isb,csc241,5,7,10,7,6,10,6,9,12,38,16,36,0,5,4,6,csc
ciit/fa20-bcs-61/isb,hum103,8,8,9,9,10,1,5,8,9,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-61/isb,mth105,2,2,1,5,5,10,10,1,6,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-634/isb,BIO231,1,5,9,6,3,1,3,2,0,34,18,33,1,9,6,2,BIO
ciit/fa20-bcs-634/isb,csc211,3,6,2,4,7,6,4,4,3,15,25,36,5,3,4,2,csc
ciit/fa20-bcs-634/isb,csc241,6,4,9,2,2,2,1,0,3,30,23,29,3,2,2,4,csc
ciit/fa20-bcs-634/isb,hum103,0,8,5,2,6,10,1,8,18,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/fa20-bcs-634/isb,mth105,8,9,1,6,8,3,9,6,6,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/fa20-bcs-635/isb,BIO231,4,9,2,0,8,9,4,6,11,50,25,48,10,3,6,5,BIO
ciit/fa20-bcs-635/isb,csc211,6,0,9,9,4,7,7,1,24,19,19,30,0,8,0,6,csc
ciit/fa20-bcs-635/isb,csc241,4,4,3,2,5,6,9,7,3,49,19,45,0,5,2,7,csc
ciit/fa20-bcs-635/isb,hum103,6,5,7,6,1,8,8,7,11,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
