Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat,Course_GPA
ciit/fa16-bse-2733/isb,cse291,2,4,9,4,5,5,8,4,24,41,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.79
ciit/fa16-bse-2874/isb,cse291,5,2,9,2,6,2,3,10,23,36,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.6
ciit/fa16-bse-2876/isb,cse291,5,5,3,8,3,4,8,6,19,32,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.43
ciit/fa16-bse-2887/isb,cse291,1,6,1,4,6,4,10,3,17,35,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.35
ciit/fa16-bse-2921/isb,cse291,6,7,9,1,7,4,2,2,15,35,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.84
ciit/fa16-bse-2937/isb,cse291,1,7,4,6,7,3,5,1,21,26,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.04
ciit/fa16-bse-2955/isb,cse291,2,5,2,6,8,5,1,2,23,32,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.71
ciit/fa16-bse-297/isb,cse291,1,8,6,6,8,5,2,6,20,31,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.13
ciit/fa16-bse-2988/isb,cse291,7,10,9,9,7,6,6,4,21,41,NULL,NULL,NULL,NULL,NULL,NULL,cse,3
ciit/fa16-bse-3000/isb,cse291,1,4,2,10,5,4,4,2,20,47,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.35
ciit/fa16-bse-3017/isb,cse291,4,8,2,10,9,8,10,4,19,38,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.67
ciit/fa16-bse-3025/isb,cse291,4,10,10,3,8,7,1,9,23,41,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.43
ciit/fa16-bse-3069/isb,cse291,7,7,5,4,6,10,7,5,18,43,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.37
ciit/fa16-bse-31/isb,cse291,8,6,6,3,6,4,2,7,16,28,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.54
ciit/fa16-bse-3100/isb,cse291,1,4,4,9,2,8,1,3,23,47,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.37
ciit/fa16-bse-3109/isb,cse291,2,7,9,5,5,10,7,6,15,27,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.47
ciit/fa16-bse-319/isb,cse291,6,6,3,3,2,4,8,6,25,27,NULL,NULL,NULL,NULL,NULL,NULL,cse,3
ciit/fa16-bse-3199/isb,cse291,3,10,6,8,4,1,4,8,21,29,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.31
ciit/fa16-bse-3217/isb,cse291,6,2,9,6,10,9,10,6,20,38,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.06
ciit/fa16-bse-322/isb,cse291,8,6,8,6,9,10,8,6,22,31,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.71
ciit/fa16-bse-3226/isb,cse291,2,8,1,10,7,5,9,10,15,32,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.13
ciit/sp18-bse-2726/isb,csc241,6,4,6,9,9,5,8,3,15,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.18
ciit/sp18-bse-2736/isb,csc241,5,4,2,8,2,6,4,10,23,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.1
ciit/sp18-bse-2761/isb,csc241,1,10,3,9,3,9,3,3,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.59
ciit/sp18-bse-2763/isb,csc241,7,7,7,3,4,2,10,8,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/sp18-bse-2815/isb,csc241,10,2,3,5,5,7,1,1,20,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.97
ciit/sp18-bse-2817/isb,csc241,7,5,6,7,9,6,3,8,21,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/sp18-bse-282/isb,csc241,10,9,8,8,10,6,9,4,22,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/sp18-bse-2871/isb,csc241,4,7,3,6,5,2,8,7,23,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp18-bse-2894/isb,csc241,10,2,8,4,9,7,3,5,25,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.31
ciit/sp18-bse-2898/isb,csc241,7,7,3,8,7,9,3,1,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.95
ciit/sp18-bse-2902/isb,csc241,9,10,6,1,6,3,8,9,24,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp18-bse-2911/isb,csc241,5,5,10,9,10,2,6,6,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.27
ciit/sp18-bse-2918/isb,csc241,2,1,4,1,3,7,9,9,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp18-bse-2969/isb,csc241,10,3,4,5,2,5,8,6,24,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp18-bse-304/isb,csc241,3,5,9,8,2,3,4,6,21,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp18-bse-3060/isb,csc241,4,5,8,4,8,1,7,2,18,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.49
ciit/sp18-bse-3092/isb,csc241,9,7,3,5,10,5,10,3,22,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.18
ciit/sp18-bse-3102/isb,csc241,6,8,7,5,7,10,2,4,16,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.36
ciit/sp18-bse-3148/isb,csc241,3,5,8,10,8,9,3,1,20,30,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp18-bse-3158/isb,csc241,10,10,4,1,2,8,5,5,19,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp18-bse-3176/isb,csc241,5,3,4,3,7,1,8,4,22,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.38
ciit/sp18-bse-3195/isb,csc241,10,4,6,4,2,2,6,5,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.29
ciit/sp18-bse-3197/isb,csc241,8,2,6,7,2,2,10,2,23,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/sp18-bse-3203/isb,csc241,7,6,10,6,5,1,8,7,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.07
ciit/sp18-bse-3220/isb,csc241,1,2,10,1,8,4,2,7,20,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/sp18-bse-325/isb,csc241,8,4,6,6,9,7,2,3,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.89
ciit/sp18-bse-3250/isb,csc241,4,3,8,3,9,5,2,4,23,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp18-bse-3283/isb,csc241,5,4,2,6,4,5,9,6,25,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/sp18-bse-3366/isb,csc241,10,7,7,4,7,3,7,4,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp18-bse-3367/isb,csc241,5,3,5,4,3,3,9,8,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/sp18-bse-3380/isb,csc241,6,10,4,10,10,2,8,1,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-3391/isb,csc241,8,2,4,3,9,4,9,1,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.87
ciit/sp18-bse-34/isb,csc241,10,3,1,5,6,8,4,9,19,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp18-bse-342/isb,csc241,2,1,7,3,3,10,6,3,21,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/sp18-bse-3445/isb,csc241,10,1,5,3,4,7,9,4,20,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-3458/isb,csc241,7,10,4,2,4,9,4,5,25,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/sp18-bse-3467/isb,csc241,3,3,7,8,5,9,5,2,23,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.49
ciit/sp19-bse-625/isb,cse291,4,8,10,10,9,3,8,6,20,32,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.73
ciit/sp19-bse-674/isb,cse291,6,3,1,2,5,9,3,3,24,38,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.66
ciit/sp19-bse-694/isb,cse291,2,1,1,1,2,1,5,5,21,46,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.54
ciit/sp19-bse-703/isb,cse291,5,8,3,10,9,3,10,6,25,46,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.02
ciit/sp19-bse-743/isb,cse291,8,5,6,7,4,5,1,1,21,33,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.46
ciit/sp19-bse-749/isb,cse291,4,8,8,1,8,7,5,5,15,32,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.38
ciit/sp19-bse-801/isb,cse291,4,6,5,5,6,4,1,8,21,46,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.85
ciit/sp19-bse-847/isb,cse291,4,9,4,5,6,5,3,2,20,48,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.07
ciit/sp19-bse-872/isb,cse291,1,3,1,1,5,8,4,9,25,28,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.98
ciit/sp19-bse-904/isb,cse291,10,2,5,9,4,8,1,9,24,40,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.98
ciit/sp19-bse-945/isb,cse291,9,3,3,9,8,1,2,2,17,31,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.04
ciit/sp19-bse-992/isb,cse291,10,1,7,7,9,6,2,1,25,40,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.92
ciit/sp20-bse-103/isb,cse291,7,2,7,8,2,9,6,8,24,26,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.79
ciit/sp20-bse-1064/isb,cse291,3,1,4,10,5,6,4,4,25,27,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.23
ciit/sp20-bse-1078/isb,cse291,5,5,2,8,7,10,9,1,16,43,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.88
ciit/sp20-bse-1081/isb,cse291,6,10,10,4,8,9,4,9,25,36,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.22
ciit/sp20-bse-1174/isb,cse291,8,6,8,8,3,3,2,5,23,36,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.23
ciit/sp20-bse-120/isb,cse291,3,8,1,8,6,7,3,5,17,44,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.16
ciit/sp20-bse-1216/isb,cse291,3,7,4,6,3,1,5,9,21,37,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.66
ciit/sp20-bse-1222/isb,cse291,5,7,3,2,5,1,10,7,24,30,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.29
ciit/sp20-bse-1225/isb,cse291,3,1,2,4,7,4,6,2,25,39,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.02
ciit/sp20-bse-1233/isb,cse291,2,7,9,8,6,8,6,6,16,44,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.96
ciit/sp20-bse-1250/isb,cse291,7,1,7,2,8,8,2,9,18,35,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.31
ciit/sp20-bse-1303/isb,cse291,1,6,2,8,8,3,8,8,23,35,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.96
ciit/sp20-bse-1399/isb,cse291,7,4,6,1,2,10,7,8,19,47,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.12
ciit/sp20-bse-1434/isb,cse291,5,1,6,4,3,8,8,4,23,43,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.73
ciit/sp20-bse-1444/isb,cse291,1,4,3,5,10,8,6,8,18,40,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.91
ciit/sp20-bse-1457/isb,cse291,10,8,2,4,6,9,2,6,17,31,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.84
ciit/sp20-bse-1528/isb,cse291,1,1,4,7,6,3,9,10,16,40,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.27
ciit/sp20-bse-1537/isb,cse291,1,9,3,10,8,10,4,5,15,31,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.67
ciit/sp20-bse-1569/isb,cse291,7,6,5,7,4,6,6,2,24,46,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.59
ciit/sp20-bse-162/isb,cse291,6,2,1,2,9,9,8,3,18,48,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.82
ciit/sp20-bse-1631/isb,cse291,4,8,3,4,3,9,10,8,18,33,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.29
ciit/sp20-bse-1651/isb,cse291,2,2,1,8,8,3,1,5,17,28,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.4
ciit/sp20-bse-1662/isb,cse291,8,9,4,1,4,1,4,2,21,48,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.23
ciit/sp20-bse-1672/isb,cse291,1,10,6,6,4,9,6,8,17,46,NULL,NULL,NULL,NULL,NULL,NULL,cse,2.67
ciit/sp20-bse-1686/isb,cse291,1,2,2,7,9,8,5,9,21,36,NULL,NULL,NULL,NULL,NULL,NULL,cse,3.08
ciit/fa18-bse-3369/isb,csc241,9,10,5,8,8,10,4,10,19,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.76
ciit/fa18-bse-3373/isb,csc241,10,1,7,7,5,7,9,5,22,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa18-bse-3397/isb,csc241,9,7,4,4,2,7,2,7,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.21
ciit/fa18-bse-3416/isb,csc241,10,5,3,7,9,6,6,3,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa18-bse-352/isb,csc241,5,1,3,1,7,6,2,4,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/fa18-bse-3547/isb,csc241,10,2,2,10,3,8,10,1,25,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.89
ciit/fa18-bse-3587/isb,csc241,6,6,4,10,6,8,6,4,22,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.81
ciit/fa18-bse-3595/isb,csc241,6,10,6,10,9,5,6,6,23,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3
ciit/fa18-bse-3683/isb,csc241,7,1,7,6,2,8,1,10,22,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.56
ciit/fa18-bse-3687/isb,csc241,4,2,9,4,8,1,4,7,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.44
ciit/fa18-bse-3718/isb,csc241,7,8,5,1,9,6,8,5,15,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/fa18-bse-390/isb,csc241,3,10,8,4,8,4,5,9,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/fa18-bse-404/isb,csc241,6,2,5,10,1,7,4,2,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa18-bse-412/isb,csc241,6,6,7,3,1,7,5,10,21,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.17
ciit/fa18-bse-475/isb,csc241,6,3,5,6,7,8,3,7,18,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.37
ciit/fa18-bse-505/isb,csc241,2,3,8,7,3,2,10,9,15,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.44
ciit/fa18-bse-523/isb,csc241,3,3,1,5,8,5,1,10,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/fa18-bse-539/isb,csc241,5,2,2,9,5,10,4,6,16,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.54
ciit/fa18-bse-560/isb,csc241,10,3,4,7,3,5,10,1,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/fa18-bse-707/isb,csc241,6,10,5,8,4,8,10,3,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/fa18-bse-71/isb,csc241,7,2,1,6,8,2,2,4,17,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.91
ciit/fa18-bse-767/isb,csc241,7,5,6,2,1,1,7,6,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.5
ciit/fa18-bse-77/isb,csc241,7,4,2,1,10,3,2,1,18,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.9
ciit/fa18-bse-788/isb,csc241,10,1,9,6,4,3,1,7,15,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.38
ciit/fa18-bse-791/isb,csc241,8,3,8,5,10,5,2,1,24,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.15
ciit/fa18-bse-792/isb,csc241,6,6,10,10,1,10,1,10,25,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.91
ciit/fa18-bse-823/isb,csc241,6,10,6,6,2,6,8,2,23,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa18-bse-899/isb,csc241,6,4,2,8,2,5,7,6,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.63
ciit/fa18-bse-915/isb,csc241,8,6,9,9,7,9,5,8,16,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/fa18-bse-92/isb,csc241,10,7,7,6,7,2,5,1,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.73
ciit/fa18-bse-923/isb,csc241,9,4,2,2,6,2,6,1,16,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.11
ciit/fa18-bse-963/isb,csc241,9,7,6,1,1,4,2,2,23,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa18-bse-967/isb,csc241,6,4,2,8,6,9,3,4,15,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.8
ciit/fa18-bse-970/isb,csc241,4,10,2,2,2,8,4,9,20,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa18-bse-984/isb,csc241,6,2,4,1,2,5,6,5,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.46
ciit/fa18-bse-995/isb,csc241,7,6,1,10,8,8,2,4,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.67
ciit/fa19-bse-1029/isb,csc241,10,9,3,8,4,1,7,10,25,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.15
ciit/fa19-bse-1042/isb,csc241,6,4,7,8,8,2,5,10,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.42
ciit/sp18-bse-835/isb,csc241,3,7,8,6,3,5,4,6,22,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp18-bse-836/isb,csc241,5,6,1,10,8,3,9,3,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.28
ciit/sp18-bse-852/isb,csc241,1,8,9,5,8,9,5,2,20,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.83
ciit/sp18-bse-878/isb,csc241,3,1,2,2,7,8,9,1,16,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-913/isb,csc241,7,6,5,5,3,3,6,4,19,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp18-bse-926/isb,csc241,2,3,10,6,7,9,7,3,22,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.7
ciit/sp18-bse-936/isb,csc241,8,3,4,9,7,9,2,9,24,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/sp18-bse-96/isb,csc241,3,4,9,8,9,6,4,5,19,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.21
ciit/sp18-bse-962/isb,csc241,8,10,7,9,9,2,9,8,23,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp18-bse-971/isb,csc241,5,2,2,2,2,10,8,10,20,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.13
ciit/sp19-bse-105/isb,csc241,9,5,10,8,7,6,10,9,25,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp19-bse-1052/isb,csc241,9,5,10,10,6,10,2,6,25,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/sp19-bse-1058/isb,csc241,9,2,4,4,4,7,3,5,23,31,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.85
ciit/sp19-bse-1062/isb,csc241,2,5,8,8,1,1,9,8,18,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.61
ciit/sp19-bse-1103/isb,csc241,10,7,3,3,2,7,1,4,24,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.47
ciit/sp19-bse-1133/isb,csc241,3,9,3,10,3,7,3,5,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp19-bse-1211/isb,csc241,10,2,6,4,7,8,4,8,25,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.79
ciit/sp19-bse-1232/isb,csc241,2,2,5,8,9,3,4,3,21,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp19-bse-1243/isb,csc241,8,3,10,7,10,6,2,7,21,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp19-bse-1244/isb,csc241,6,8,2,6,3,6,5,8,24,29,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.2
ciit/sp19-bse-1252/isb,csc241,9,9,10,10,10,4,6,10,21,37,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/sp19-bse-1269/isb,csc241,5,3,3,5,8,3,4,4,19,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.98
ciit/sp19-bse-131/isb,csc241,3,10,5,8,9,5,4,2,25,43,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.09
ciit/sp19-bse-1371/isb,csc241,5,4,8,1,7,8,5,10,20,33,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.29
ciit/sp19-bse-138/isb,csc241,6,6,9,7,8,3,5,10,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.71
ciit/sp19-bse-1382/isb,csc241,7,3,5,6,2,4,2,8,20,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp19-bse-1385/isb,csc241,2,3,3,3,7,5,1,5,23,27,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.96
ciit/sp19-bse-154/isb,csc241,5,9,2,9,5,2,7,5,21,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.52
ciit/sp19-bse-1562/isb,csc241,7,4,6,10,2,2,1,4,18,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.1
ciit/sp19-bse-1584/isb,csc241,10,8,2,1,6,2,8,10,17,39,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.08
ciit/sp19-bse-1585/isb,csc241,4,7,9,7,10,9,10,6,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.86
ciit/sp19-bse-1593/isb,csc241,9,10,1,2,1,8,10,9,20,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/sp19-bse-1607/isb,csc241,8,6,4,4,7,8,5,5,23,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.94
ciit/sp19-bse-1633/isb,csc241,3,6,2,7,3,10,7,9,23,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/sp19-bse-1671/isb,csc241,9,4,10,10,8,4,10,1,22,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.58
ciit/sp19-bse-1778/isb,csc241,9,4,7,5,8,5,4,9,23,35,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.03
ciit/sp19-bse-1858/isb,csc241,9,5,10,2,10,5,8,6,18,40,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.88
ciit/fa19-bse-2048/isb,csc241,2,9,5,8,2,1,3,6,20,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.17
ciit/fa19-bse-2098/isb,csc241,1,1,4,8,5,1,4,5,23,26,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa19-bse-2112/isb,csc241,4,6,8,6,7,9,2,7,20,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.25
ciit/fa19-bse-2122/isb,csc241,3,2,2,7,10,1,4,9,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.72
ciit/fa19-bse-2155/isb,csc241,1,6,3,3,4,3,5,5,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.74
ciit/fa19-bse-2157/isb,csc241,3,6,2,6,8,4,3,8,15,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.75
ciit/fa19-bse-2181/isb,csc241,9,10,10,4,8,7,5,5,21,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.02
ciit/fa19-bse-2213/isb,csc241,5,10,1,4,6,3,1,8,24,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.99
ciit/fa19-bse-2230/isb,csc241,3,2,9,4,4,3,6,4,16,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.61
ciit/fa19-bse-2245/isb,csc241,7,4,1,5,10,8,4,9,25,48,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.6
ciit/fa19-bse-2250/isb,csc241,1,1,1,6,5,2,10,4,17,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.84
ciit/fa19-bse-2402/isb,csc241,9,7,6,2,7,1,7,5,18,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.61
ciit/fa19-bse-2465/isb,csc241,5,10,7,8,6,9,2,3,15,41,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.66
ciit/fa19-bse-2498/isb,csc241,8,9,1,9,4,1,7,7,16,25,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.65
ciit/fa19-bse-2533/isb,csc241,4,8,2,8,6,10,4,10,17,38,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.33
ciit/fa19-bse-2555/isb,csc241,9,9,3,1,7,6,3,6,19,42,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.31
ciit/fa19-bse-2568/isb,csc241,4,8,8,5,1,10,7,10,24,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
ciit/fa19-bse-2622/isb,csc241,5,6,1,1,3,7,9,4,24,34,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.55
ciit/fa19-bse-2623/isb,csc241,1,10,3,8,8,6,7,8,15,32,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.68
ciit/fa19-bse-2628/isb,csc241,5,10,6,9,1,5,10,6,22,47,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.77
ciit/fa19-bse-2693/isb,csc241,8,5,7,7,8,1,7,4,16,28,NULL,NULL,NULL,NULL,NULL,NULL,csc,3.19
ciit/fa19-bse-2715/isb,csc241,3,2,4,9,7,9,5,5,25,46,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.1
ciit/fa19-bse-275/isb,csc241,8,10,3,10,5,9,2,2,25,44,NULL,NULL,NULL,NULL,NULL,NULL,csc,2.48
