Registration_number,Course_no,Quiz1,Quiz2,Quiz3,Quiz4,Assignment1,Assignment2,Assignment3,Assignment4,MidTerm,FinalTerm,LabMidTerm,LabFinalTerm,LabAssignment1,LabAssignment2,LabTask1,LabTask2,Course_cat
ciit/sp17-bcs-3096/isb,mth104,10,9,7,1,9,6,1,10,5,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3211/isb,csc102,6,6,6,8,4,0,4,3,2,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3211/isb,csc103,2,3,8,9,9,5,10,3,8,12,25,50,4,5,8,9,csc
ciit/sp17-bcs-3211/isb,csc110,0,3,10,0,1,1,7,1,14,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3211/isb,eee241,7,0,5,4,7,10,8,0,11,45,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3211/isb,hum102,3,3,5,4,1,5,3,7,1,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3211/isb,mth104,3,3,10,5,2,2,7,6,21,46,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3224/isb,csc102,8,8,4,9,5,3,9,1,2,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3224/isb,csc103,3,7,8,0,0,9,4,1,13,20,18,36,2,6,10,0,csc
ciit/sp17-bcs-3224/isb,csc110,2,0,10,0,0,4,0,7,12,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3224/isb,eee241,1,7,2,4,5,7,1,4,25,35,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3224/isb,hum102,0,1,10,5,5,9,7,1,9,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3224/isb,mth104,7,3,8,3,7,9,2,9,10,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3268/isb,csc102,0,7,4,1,1,8,1,6,3,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3268/isb,csc103,7,4,9,8,3,1,2,5,24,46,15,25,9,3,10,7,csc
ciit/sp17-bcs-3268/isb,csc110,7,9,8,5,9,10,9,3,22,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3268/isb,eee241,4,10,1,3,9,4,0,1,8,21,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3268/isb,hum102,5,3,1,9,10,4,5,4,14,26,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3268/isb,mth104,7,8,10,5,1,7,2,7,21,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3288/isb,csc102,3,10,8,1,6,2,1,1,3,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3288/isb,csc103,10,4,4,3,3,9,4,8,11,34,25,27,6,1,5,4,csc
ciit/sp17-bcs-3288/isb,csc110,6,2,4,6,7,7,9,1,14,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3288/isb,eee241,4,4,5,9,6,6,7,9,14,44,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3288/isb,hum102,2,1,0,3,0,0,9,3,25,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3288/isb,mth104,3,5,6,9,9,9,0,9,16,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3300/isb,csc102,8,10,2,9,9,3,10,2,6,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3300/isb,csc103,10,1,1,7,2,10,7,0,21,28,24,40,9,0,9,6,csc
ciit/sp17-bcs-3300/isb,csc110,6,3,8,6,4,9,4,3,24,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3300/isb,eee241,5,4,1,3,4,0,9,1,16,19,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3300/isb,hum102,0,6,7,7,10,4,2,10,18,44,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3300/isb,mth104,8,7,6,3,10,1,3,3,1,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3301/isb,csc102,10,9,0,8,9,2,2,8,12,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3301/isb,csc103,2,4,6,1,1,0,10,7,13,10,23,35,10,7,7,7,csc
ciit/sp17-bcs-3301/isb,csc110,5,5,0,2,10,2,6,1,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3301/isb,eee241,6,9,5,9,5,0,2,5,9,27,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3301/isb,hum102,8,4,6,8,2,3,6,1,20,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3301/isb,mth104,7,6,2,10,4,8,5,7,14,11,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3341/isb,csc102,3,3,8,6,2,9,0,5,21,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3341/isb,csc103,2,4,0,4,2,0,10,9,25,21,22,40,5,4,6,0,csc
ciit/sp17-bcs-3341/isb,csc110,5,6,7,2,2,1,9,8,25,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3341/isb,eee241,0,4,6,9,5,6,9,5,14,33,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3341/isb,hum102,9,6,7,1,1,4,6,7,10,10,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3341/isb,mth104,8,8,2,4,0,9,6,1,19,24,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3400/isb,csc102,6,3,2,8,3,9,8,5,18,36,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3400/isb,csc103,6,4,9,2,9,3,10,8,12,39,17,44,2,2,5,2,csc
ciit/sp17-bcs-3400/isb,csc110,7,2,2,3,10,10,4,6,2,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3400/isb,eee241,0,9,1,9,7,0,6,4,3,50,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3400/isb,hum102,0,1,9,4,0,0,3,0,17,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3400/isb,mth104,10,3,6,7,5,5,0,10,22,28,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3426/isb,csc102,4,0,1,8,2,5,7,4,6,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3426/isb,csc103,7,0,0,6,9,6,7,4,9,31,16,48,7,4,10,2,csc
ciit/sp17-bcs-3426/isb,csc110,10,3,10,9,4,5,7,9,8,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3426/isb,eee241,7,7,8,9,4,10,10,5,16,11,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3426/isb,hum102,9,1,6,1,6,7,8,0,25,21,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3426/isb,mth104,9,4,1,1,4,1,5,3,23,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3485/isb,csc102,3,7,7,8,8,10,4,2,25,16,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3485/isb,csc103,5,5,2,7,9,8,5,7,24,13,25,31,10,1,3,8,csc
ciit/sp17-bcs-3485/isb,csc110,5,7,0,0,6,1,0,6,21,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3485/isb,eee241,9,5,4,9,4,7,1,6,20,34,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3485/isb,hum102,3,6,6,9,10,6,9,4,8,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3485/isb,mth104,6,0,4,10,3,0,4,4,12,26,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3492/isb,csc102,7,6,8,2,0,10,8,6,17,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3492/isb,csc103,2,8,2,8,7,8,10,2,2,48,21,45,2,9,1,10,csc
ciit/sp17-bcs-3492/isb,csc110,2,7,8,9,6,5,1,9,11,45,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3492/isb,eee241,2,6,10,5,7,6,3,10,17,34,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3492/isb,hum102,6,8,10,6,3,5,9,9,20,41,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3492/isb,mth104,0,1,10,9,5,9,0,10,13,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3522/isb,csc102,10,9,8,9,3,6,3,1,24,12,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3522/isb,csc103,7,2,3,9,3,8,10,5,3,48,22,28,0,4,7,7,csc
ciit/sp17-bcs-3522/isb,csc110,10,0,4,10,0,1,1,8,14,32,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3522/isb,eee241,4,9,10,5,9,8,4,8,9,16,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3522/isb,hum102,7,7,9,10,9,1,7,0,11,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3522/isb,mth104,3,10,0,1,10,9,0,0,14,31,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3524/isb,csc102,6,2,5,5,7,7,0,4,0,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3524/isb,csc103,2,9,9,5,2,3,4,2,5,16,15,26,3,5,8,10,csc
ciit/sp17-bcs-3524/isb,csc110,0,5,9,3,9,5,10,0,11,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3524/isb,eee241,1,10,5,8,4,7,10,9,3,37,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3524/isb,hum102,5,6,2,8,7,1,1,7,12,13,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3524/isb,mth104,2,7,6,3,4,7,4,8,0,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3567/isb,csc102,4,1,10,8,8,6,3,5,16,47,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3567/isb,csc103,7,0,1,7,6,10,7,8,19,45,24,29,6,5,3,7,csc
ciit/sp17-bcs-3567/isb,csc110,1,2,4,1,6,2,5,0,15,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3567/isb,eee241,2,2,10,0,8,6,1,2,5,49,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3567/isb,hum102,10,9,7,7,8,3,2,0,6,25,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3567/isb,mth104,3,7,2,10,3,1,5,2,8,29,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3570/isb,csc102,2,7,8,2,7,2,3,3,7,22,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3570/isb,csc103,1,8,6,5,3,1,2,0,23,37,18,46,3,5,8,4,csc
ciit/sp17-bcs-3570/isb,csc110,3,0,10,10,5,0,3,9,3,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3570/isb,eee241,1,2,3,9,7,0,10,7,18,16,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3570/isb,hum102,2,9,3,0,1,9,7,9,14,35,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3570/isb,mth104,10,0,5,3,8,5,7,2,15,18,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3574/isb,csc102,2,0,1,3,9,6,2,0,0,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3574/isb,csc103,4,3,1,6,6,2,8,2,4,11,16,44,0,10,5,2,csc
ciit/sp17-bcs-3574/isb,csc110,5,4,5,8,8,2,1,7,19,12,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3574/isb,eee241,3,2,8,0,0,0,3,5,20,16,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3574/isb,hum102,8,3,2,10,2,10,2,10,17,27,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3574/isb,mth104,1,1,6,4,0,8,2,6,7,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3578/isb,csc102,1,10,9,6,0,7,10,5,11,20,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3578/isb,csc103,0,7,8,6,7,5,3,8,18,22,23,25,2,6,4,3,csc
ciit/sp17-bcs-3578/isb,csc110,8,1,6,9,5,3,3,8,6,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3578/isb,eee241,9,9,4,4,10,8,1,9,3,14,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3578/isb,hum102,4,7,5,9,0,7,4,3,21,20,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3578/isb,mth104,0,5,4,2,3,9,2,1,23,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3591/isb,csc102,7,1,5,10,4,1,6,6,12,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3591/isb,csc103,0,7,7,10,4,3,2,4,8,25,23,39,2,4,0,2,csc
ciit/sp17-bcs-3591/isb,csc110,5,8,2,4,10,4,8,4,22,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3591/isb,eee241,9,4,0,6,0,1,8,10,19,42,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3591/isb,hum102,8,2,0,6,8,3,5,0,0,36,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3591/isb,mth104,10,5,9,10,9,1,2,5,24,33,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3622/isb,csc102,3,5,4,0,6,9,7,8,7,29,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3622/isb,csc103,3,4,5,4,0,0,5,1,22,30,18,39,9,3,7,9,csc
ciit/sp17-bcs-3622/isb,csc110,5,0,3,10,5,10,4,2,12,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3622/isb,eee241,0,1,4,2,1,6,10,0,25,43,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3622/isb,hum102,0,5,8,0,4,3,3,10,2,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3622/isb,mth104,1,4,1,10,4,4,9,6,14,27,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3629/isb,csc102,5,0,3,6,2,7,2,2,9,26,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3629/isb,csc103,2,9,0,2,10,1,5,7,9,12,20,31,5,3,3,10,csc
ciit/sp17-bcs-3629/isb,csc110,6,5,2,7,10,4,1,3,25,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3629/isb,eee241,4,0,3,1,0,7,2,7,9,16,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3629/isb,hum102,10,9,7,10,8,0,2,9,19,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3629/isb,mth104,6,8,4,1,0,1,4,5,17,12,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3652/isb,csc102,1,10,5,1,9,8,8,1,12,28,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3652/isb,csc103,0,8,0,4,9,2,0,8,22,23,18,40,7,2,7,1,csc
ciit/sp17-bcs-3652/isb,csc110,6,7,9,9,10,3,10,4,0,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3652/isb,eee241,0,0,8,6,4,4,7,8,1,18,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3652/isb,hum102,3,2,4,5,7,8,10,6,15,28,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3652/isb,mth104,6,9,8,9,0,2,3,7,4,41,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-3722/isb,csc102,9,7,9,1,6,3,5,5,9,34,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3722/isb,csc103,9,10,0,9,2,0,3,5,6,44,21,41,4,10,4,8,csc
ciit/sp17-bcs-3722/isb,csc110,4,6,10,0,4,7,4,1,19,43,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-3722/isb,eee241,5,7,2,2,7,0,7,2,18,39,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-3722/isb,hum102,2,4,8,5,10,7,9,8,22,43,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-3722/isb,mth104,5,8,5,10,0,8,5,9,16,47,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-40/isb,csc102,5,10,0,1,8,1,9,4,23,11,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-40/isb,csc103,9,6,9,4,5,5,2,1,8,28,19,50,8,9,10,5,csc
ciit/sp17-bcs-40/isb,csc110,8,5,1,0,2,5,7,4,0,35,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-40/isb,eee241,2,9,6,4,7,6,9,10,21,11,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-40/isb,hum102,7,3,9,1,10,8,7,1,17,31,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-40/isb,mth104,7,2,3,5,9,0,3,10,14,42,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-410/isb,csc102,2,2,5,0,7,2,0,6,20,23,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-410/isb,csc103,2,1,3,9,0,5,0,10,11,33,22,48,0,7,2,3,csc
ciit/sp17-bcs-410/isb,csc110,8,2,10,0,2,0,10,1,10,39,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-410/isb,eee241,1,6,0,0,8,7,0,5,19,27,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-410/isb,hum102,0,3,6,9,2,4,4,9,2,29,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-410/isb,mth104,9,3,3,1,9,2,2,0,23,14,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-452/isb,csc102,4,7,6,6,0,2,9,3,19,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-452/isb,csc103,2,7,9,5,8,5,10,9,14,18,15,39,1,5,4,0,csc
ciit/sp17-bcs-452/isb,csc110,6,9,3,1,1,3,6,7,16,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-452/isb,eee241,10,2,3,7,4,7,8,1,4,29,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-452/isb,hum102,4,9,10,8,10,5,7,6,23,33,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-452/isb,mth104,0,0,8,2,3,7,2,7,23,45,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-504/isb,csc102,4,3,8,6,0,3,4,1,2,31,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-504/isb,csc103,1,4,6,4,4,1,9,4,13,49,18,41,3,10,4,7,csc
ciit/sp17-bcs-504/isb,csc110,8,9,3,3,4,10,5,8,13,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-504/isb,eee241,1,2,2,9,5,6,5,7,14,15,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-504/isb,hum102,0,7,5,7,9,10,5,10,14,16,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-504/isb,mth104,5,6,3,10,5,8,10,10,13,36,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-667/isb,csc102,7,0,1,2,5,7,0,6,9,14,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-667/isb,csc103,9,2,7,9,3,7,10,0,2,42,15,40,10,3,1,3,csc
ciit/sp17-bcs-667/isb,csc110,5,2,8,5,6,5,6,9,3,30,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-667/isb,eee241,9,3,3,7,6,1,1,7,16,47,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-667/isb,hum102,4,7,3,2,2,7,6,8,24,15,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-667/isb,mth104,4,0,2,0,3,6,10,4,17,35,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-716/isb,csc102,4,3,4,4,9,7,0,9,19,19,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-716/isb,csc103,1,5,8,10,6,10,1,1,6,26,18,38,0,6,1,1,csc
ciit/sp17-bcs-716/isb,csc110,0,7,9,8,5,3,3,2,6,44,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-716/isb,eee241,1,6,4,5,6,0,4,0,22,10,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-716/isb,hum102,2,6,3,1,1,3,7,6,13,24,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-716/isb,mth104,1,5,2,9,3,2,4,2,0,34,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-737/isb,csc102,7,1,1,2,3,3,4,3,16,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-737/isb,csc103,10,0,6,10,8,9,4,6,14,49,24,33,3,4,6,1,csc
ciit/sp17-bcs-737/isb,csc110,3,9,2,8,4,6,2,0,8,50,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-737/isb,eee241,6,4,4,8,7,0,6,2,23,32,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-737/isb,hum102,6,7,0,1,8,0,3,4,22,14,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-737/isb,mth104,0,6,8,5,3,10,5,2,0,21,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-739/isb,csc102,0,4,6,8,3,8,9,6,5,21,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-739/isb,csc103,5,2,2,9,4,3,9,2,2,28,18,43,0,4,10,5,csc
ciit/sp17-bcs-739/isb,csc110,6,1,5,1,3,4,10,10,19,48,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-739/isb,eee241,9,3,4,4,5,2,0,6,16,30,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-739/isb,hum102,10,4,6,8,9,9,5,4,7,48,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-739/isb,mth104,0,10,5,1,4,6,2,8,21,38,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-78/isb,csc102,4,8,5,10,3,5,1,4,17,13,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-78/isb,csc103,8,5,0,4,1,10,2,8,0,49,19,33,4,10,4,4,csc
ciit/sp17-bcs-78/isb,csc110,0,9,6,7,1,1,3,5,12,37,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-78/isb,eee241,5,7,0,7,0,4,2,7,15,12,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-78/isb,hum102,0,3,7,5,7,3,1,3,21,32,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-78/isb,mth104,9,9,7,8,4,1,5,5,25,30,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-808/isb,csc102,6,5,1,6,8,3,2,8,22,49,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-808/isb,csc103,0,3,4,10,8,0,10,1,16,48,18,45,8,4,0,2,csc
ciit/sp17-bcs-808/isb,csc110,10,6,2,6,7,5,3,1,3,33,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-808/isb,eee241,10,10,7,0,9,2,2,3,8,17,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-808/isb,hum102,5,3,6,9,4,8,8,7,17,38,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-808/isb,mth104,5,5,9,6,9,8,4,8,3,32,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-822/isb,csc102,5,5,0,6,6,7,0,2,24,41,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-822/isb,csc103,4,2,10,6,6,10,3,5,12,25,23,47,4,1,3,2,csc
ciit/sp17-bcs-822/isb,csc110,6,2,9,1,10,1,7,4,23,15,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-822/isb,eee241,9,9,1,1,7,4,2,1,6,43,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-822/isb,hum102,2,8,3,5,8,5,3,10,4,42,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-822/isb,mth104,7,6,5,4,4,4,10,5,21,25,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-83/isb,csc102,7,7,6,4,6,6,0,7,19,24,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-83/isb,csc103,6,5,0,6,10,5,5,3,7,18,20,39,5,10,9,5,csc
ciit/sp17-bcs-83/isb,csc110,0,5,1,2,0,8,5,5,3,42,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-83/isb,eee241,9,3,3,5,6,0,4,3,25,14,NULL,NULL,NULL,NULL,NULL,NULL,eee
ciit/sp17-bcs-83/isb,hum102,10,3,9,8,2,3,7,10,22,30,NULL,NULL,NULL,NULL,NULL,NULL,hum
ciit/sp17-bcs-83/isb,mth104,10,5,1,1,3,2,5,5,13,37,NULL,NULL,NULL,NULL,NULL,NULL,mth
ciit/sp17-bcs-917/isb,csc102,2,7,5,5,8,10,4,10,16,38,NULL,NULL,NULL,NULL,NULL,NULL,csc
ciit/sp17-bcs-917/isb,csc103,4,10,10,5,9,9,8,10,9,28,22,42,5,0,9,4,csc
ciit/sp17-bcs-917/isb,csc110,10,9,10,1,7,8,5,7,7,27,NULL,NULL,NULL,NULL,NULL,NULL,csc
